"FREQ";"Y";"r xyce/I(PR3)";"i xyce/I(PR3)"
0;0.00186382;-5.03493e-19;0
5e+10;0.00186382;-0.00490748;0.00286475
1e+11;0.00186382;1.16828e-05;-0.000138775
1.5e+11;0.00186382;-2.00884e-05;-1.39554e-05
2e+11;0.00186382;-4.91788e-06;1.72484e-06
2.5e+11;0.00186382;-1.70865e-07;1.32607e-06
-2.5e+11;0.00188342;-1.86356e-07;-1.40444e-06
-2e+11;0.00188342;-5.20239e-06;-1.83098e-06
-1.5e+11;0.00188342;-2.09825e-05;1.45272e-05
-1e+11;0.00188342;1.18998e-05;0.000142739
-5e+10;0.00188342;-0.00495747;-0.00289622
0;0.00188342;6.01502e-19;0
5e+10;0.00188342;-0.00495747;0.00289622
1e+11;0.00188342;1.18998e-05;-0.000142739
1.5e+11;0.00188342;-2.09825e-05;-1.45272e-05
2e+11;0.00188342;-5.20239e-06;1.83098e-06
2.5e+11;0.00188342;-1.86356e-07;1.40444e-06
-2.5e+11;0.00190302;-2.02154e-07;-1.48493e-06
-2e+11;0.00190302;-5.49587e-06;-1.9419e-06
-1.5e+11;0.00190302;-2.19069e-05;1.51143e-05
-1e+11;0.00190302;1.21131e-05;0.000146797
-5e+10;0.00190302;-0.0050074;-0.00292777
0;0.00190302;6.71967e-20;0
5e+10;0.00190302;-0.0050074;0.00292777
1e+11;0.00190302;1.21131e-05;-0.000146797
1.5e+11;0.00190302;-2.19069e-05;-1.51143e-05
2e+11;0.00190302;-5.49587e-06;1.9419e-06
2.5e+11;0.00190302;-2.02154e-07;1.48493e-06
-2.5e+11;0.00192261;-2.18046e-07;-1.56759e-06
-2e+11;0.00192261;-5.79836e-06;-2.058e-06
-1.5e+11;0.00192261;-2.28627e-05;1.57166e-05
-1e+11;0.00192261;1.23219e-05;0.000150953
-5e+10;0.00192261;-0.00505726;-0.0029594
0;0.00192261;3.31688e-19;0
5e+10;0.00192261;-0.00505726;0.0029594
1e+11;0.00192261;1.23219e-05;-0.000150953
1.5e+11;0.00192261;-2.28627e-05;-1.57166e-05
2e+11;0.00192261;-5.79836e-06;2.058e-06
2.5e+11;0.00192261;-2.18046e-07;1.56759e-06
-2.5e+11;0.00194221;-2.33752e-07;-1.6526e-06
-2e+11;0.00194221;-6.11e-06;-2.17985e-06
-1.5e+11;0.00194221;-2.38513e-05;1.63343e-05
-1e+11;0.00194221;1.25254e-05;0.00015521
-5e+10;0.00194221;-0.00510706;-0.0029911
0;0.00194221;-7.63929e-19;0
5e+10;0.00194221;-0.00510706;0.0029911
1e+11;0.00194221;1.25254e-05;-0.00015521
1.5e+11;0.00194221;-2.38513e-05;-1.63343e-05
2e+11;0.00194221;-6.11e-06;2.17985e-06
2.5e+11;0.00194221;-2.33752e-07;1.6526e-06
-2.5e+11;0.00196181;-2.48896e-07;-1.7402e-06
-2e+11;0.00196181;-6.43108e-06;-2.30819e-06
-1.5e+11;0.00196181;-2.48744e-05;1.69675e-05
-1e+11;0.00196181;1.27225e-05;0.000159571
-5e+10;0.00196181;-0.00515678;-0.00302288
0;0.00196181;2.50145e-19;0
5e+10;0.00196181;-0.00515678;0.00302288
1e+11;0.00196181;1.27225e-05;-0.000159571
1.5e+11;0.00196181;-2.48744e-05;-1.69675e-05
2e+11;0.00196181;-6.43108e-06;2.30819e-06
2.5e+11;0.00196181;-2.48896e-07;1.7402e-06
-2.5e+11;0.00198141;-2.62964e-07;-1.83083e-06
-2e+11;0.00198141;-6.76207e-06;-2.44399e-06
-1.5e+11;0.00198141;-2.59342e-05;1.76164e-05
-1e+11;0.00198141;1.29117e-05;0.000164042
-5e+10;0.00198141;-0.00520642;-0.00305473
0;0.00198141;2.29809e-19;0
5e+10;0.00198141;-0.00520642;0.00305473
1e+11;0.00198141;1.29117e-05;-0.000164042
1.5e+11;0.00198141;-2.59342e-05;-1.76164e-05
2e+11;0.00198141;-6.76207e-06;2.44399e-06
2.5e+11;0.00198141;-2.62964e-07;1.83083e-06
-2.5e+11;0.00200101;-2.75264e-07;-1.92514e-06
-2e+11;0.00200101;-7.10368e-06;-2.58858e-06
-1.5e+11;0.00200101;-2.70337e-05;1.82814e-05
-1e+11;0.00200101;1.30917e-05;0.000168627
-5e+10;0.00200101;-0.00525597;-0.00308667
0;0.00200101;-3.60826e-19;0
5e+10;0.00200101;-0.00525597;0.00308667
1e+11;0.00200101;1.30917e-05;-0.000168627
1.5e+11;0.00200101;-2.70337e-05;-1.82814e-05
2e+11;0.00200101;-7.10368e-06;2.58858e-06
2.5e+11;0.00200101;-2.75264e-07;1.92514e-06
-2.5e+11;0.0020206;-2.84849e-07;-2.02405e-06
-2e+11;0.0020206;-7.457e-06;-2.74373e-06
-1.5e+11;0.0020206;-2.81763e-05;1.89632e-05
-1e+11;0.0020206;1.32603e-05;0.000173332
-5e+10;0.0020206;-0.00530543;-0.00311869
0;0.0020206;5.13528e-20;0
5e+10;0.0020206;-0.00530543;0.00311869
1e+11;0.0020206;1.32603e-05;-0.000173332
1.5e+11;0.0020206;-2.81763e-05;-1.89632e-05
2e+11;0.0020206;-7.457e-06;2.74373e-06
2.5e+11;0.0020206;-2.84849e-07;2.02405e-06
-2.5e+11;0.0020402;-2.90429e-07;-2.12893e-06
-2e+11;0.0020402;-7.82359e-06;-2.91182e-06
-1.5e+11;0.0020402;-2.9367e-05;1.96626e-05
-1e+11;0.0020402;1.34152e-05;0.000178167
-5e+10;0.0020402;-0.00535479;-0.0031508
0;0.0020402;9.12185e-19;0
5e+10;0.0020402;-0.00535479;0.0031508
1e+11;0.0020402;1.34152e-05;-0.000178167
1.5e+11;0.0020402;-2.9367e-05;-1.96626e-05
2e+11;0.0020402;-7.82359e-06;2.91182e-06
2.5e+11;0.0020402;-2.90429e-07;2.12893e-06
-2.5e+11;0.0020598;-2.90254e-07;-2.24171e-06
-2e+11;0.0020598;-8.20567e-06;-3.09608e-06
-1.5e+11;0.0020598;-3.06121e-05;2.03808e-05
-1e+11;0.0020598;1.35534e-05;0.00018314
-5e+10;0.0020598;-0.00540404;-0.00318299
0;0.0020598;1.3818e-19;0
5e+10;0.0020598;-0.00540404;0.00318299
1e+11;0.0020598;1.35534e-05;-0.00018314
1.5e+11;0.0020598;-3.06121e-05;-2.03808e-05
2e+11;0.0020598;-8.20567e-06;3.09608e-06
2.5e+11;0.0020598;-2.90254e-07;2.24171e-06
-2.5e+11;0.0020794;-2.81955e-07;-2.36508e-06
-2e+11;0.0020794;-8.60637e-06;-3.30078e-06
-1.5e+11;0.0020794;-3.19198e-05;2.11196e-05
-1e+11;0.0020794;1.36712e-05;0.000188266
-5e+10;0.0020794;-0.00545316;-0.00321527
0;0.0020794;3.74609e-19;0
5e+10;0.0020794;-0.00545316;0.00321527
1e+11;0.0020794;1.36712e-05;-0.000188266
1.5e+11;0.0020794;-3.19198e-05;-2.11196e-05
2e+11;0.0020794;-8.60637e-06;3.30078e-06
2.5e+11;0.0020794;-2.81955e-07;2.36508e-06
-2.5e+11;0.002099;-2.62924e-07;-2.50266e-06
-2e+11;0.002099;-9.03037e-06;-3.5308e-06
-1.5e+11;0.002099;-3.33e-05;2.18823e-05
-1e+11;0.002099;1.37651e-05;0.000193559
-5e+10;0.002099;-0.00550213;-0.00324764
0;0.002099;1.95135e-19;0
5e+10;0.002099;-0.00550213;0.00324764
1e+11;0.002099;1.37651e-05;-0.000193559
1.5e+11;0.002099;-3.33e-05;-2.18823e-05
2e+11;0.002099;-9.03037e-06;3.5308e-06
2.5e+11;0.002099;-2.62924e-07;2.50266e-06
-2.5e+11;0.00211859;-2.30428e-07;-2.65902e-06
-2e+11;0.00211859;-9.48412e-06;-3.79159e-06
-1.5e+11;0.00211859;-3.47645e-05;2.26739e-05
-1e+11;0.00211859;1.38324e-05;0.000199037
-5e+10;0.00211859;-0.00555093;-0.0032801
0;0.00211859;-5.57829e-19;0
5e+10;0.00211859;-0.00555093;0.0032801
1e+11;0.00211859;1.38324e-05;-0.000199037
1.5e+11;0.00211859;-3.47645e-05;-2.26739e-05
2e+11;0.00211859;-9.48412e-06;3.79159e-06
2.5e+11;0.00211859;-2.30428e-07;2.65902e-06
-2.5e+11;0.00213819;-1.80147e-07;-2.84059e-06
-2e+11;0.00213819;-9.97598e-06;-4.09107e-06
-1.5e+11;0.00213819;-3.63289e-05;2.35007e-05
-1e+11;0.00213819;1.38686e-05;0.000204724
-5e+10;0.00213819;-0.00559954;-0.00331264
0;0.00213819;-1.01759e-19;0
5e+10;0.00213819;-0.00559954;0.00331264
1e+11;0.00213819;1.38686e-05;-0.000204724
1.5e+11;0.00213819;-3.63289e-05;-2.35007e-05
2e+11;0.00213819;-9.97598e-06;4.09107e-06
2.5e+11;0.00213819;-1.80147e-07;2.84059e-06
-2.5e+11;0.00215779;-1.04646e-07;-3.05651e-06
-2e+11;0.00215779;-1.05161e-05;-4.44128e-06
-1.5e+11;0.00215779;-3.80141e-05;2.43688e-05
-1e+11;0.00215779;1.38667e-05;0.000210648
-5e+10;0.00215779;-0.0056479;-0.00334527
0;0.00215779;-9.09017e-19;0
5e+10;0.00215779;-0.0056479;0.00334527
1e+11;0.00215779;1.38667e-05;-0.000210648
1.5e+11;0.00215779;-3.80141e-05;-2.43688e-05
2e+11;0.00215779;-1.05161e-05;4.44128e-06
2.5e+11;0.00215779;-1.04646e-07;3.05651e-06
-2.5e+11;0.00217739;5.86121e-09;-3.31874e-06
-2e+11;0.00217739;-1.11175e-05;-4.85804e-06
-1.5e+11;0.00217739;-3.98474e-05;2.52862e-05
-1e+11;0.00217739;1.38177e-05;0.000216846
-5e+10;0.00217739;-0.00569599;-0.00337799
0;0.00217739;-8.93998e-19;0
5e+10;0.00217739;-0.00569599;0.00337799
1e+11;0.00217739;1.38177e-05;-0.000216846
1.5e+11;0.00217739;-3.98474e-05;-2.52862e-05
2e+11;0.00217739;-1.11175e-05;4.85804e-06
2.5e+11;0.00217739;5.86121e-09;3.31874e-06
-2.5e+11;0.00219699;1.63328e-07;-3.64237e-06
-2e+11;0.00219699;-1.17975e-05;-5.36113e-06
-1.5e+11;0.00219699;-4.18633e-05;2.62635e-05
-1e+11;0.00219699;1.37102e-05;0.000223366
-5e+10;0.00219699;-0.00574374;-0.00341078
0;0.00219699;2.08362e-18;0
5e+10;0.00219699;-0.00574374;0.00341078
1e+11;0.00219699;1.37102e-05;-0.000223366
1.5e+11;0.00219699;-4.18633e-05;-2.62635e-05
2e+11;0.00219699;-1.17975e-05;5.36113e-06
2.5e+11;0.00219699;1.63328e-07;3.64237e-06
-2.5e+11;0.00221658;3.81658e-07;-4.04572e-06
-2e+11;0.00221658;-1.25777e-05;-5.97425e-06
-1.5e+11;0.00221658;-4.41045e-05;2.73147e-05
-1e+11;0.00221658;1.35306e-05;0.000230265
-5e+10;0.00221658;-0.00579107;-0.00344364
0;0.00221658;2.09764e-17;0
5e+10;0.00221658;-0.00579107;0.00344364
1e+11;0.00221658;1.35306e-05;-0.000230265
1.5e+11;0.00221658;-4.41045e-05;-2.73147e-05
2e+11;0.00221658;-1.25777e-05;5.97425e-06
2.5e+11;0.00221658;3.81658e-07;4.04572e-06
-2.5e+11;0.00223618;6.75572e-07;-4.54996e-06
-2e+11;0.00223618;-1.34853e-05;-6.72438e-06
-1.5e+11;0.00223618;-4.66223e-05;2.84578e-05
-1e+11;0.00223618;1.32628e-05;0.000237613
-5e+10;0.00223618;-0.00583789;-0.00347657
0;0.00223618;-1.70831e-17;0
5e+10;0.00223618;-0.00583789;0.00347657
1e+11;0.00223618;1.32628e-05;-0.000237613
1.5e+11;0.00223618;-4.66223e-05;-2.84578e-05
2e+11;0.00223618;-1.34853e-05;6.72438e-06
2.5e+11;0.00223618;6.75572e-07;4.54996e-06
-2.5e+11;0.00225578;1.05928e-06;-5.17814e-06
-2e+11;0.00225578;-1.45524e-05;-7.64013e-06
-1.5e+11;0.00225578;-4.94748e-05;2.97151e-05
-1e+11;0.00225578;1.28897e-05;0.000245491
-5e+10;0.00225578;-0.00588411;-0.00350956
0;0.00225578;-2.98908e-18;0
5e+10;0.00225578;-0.00588411;0.00350956
1e+11;0.00225578;1.28897e-05;-0.000245491
1.5e+11;0.00225578;-4.94748e-05;-2.97151e-05
2e+11;0.00225578;-1.45524e-05;7.64013e-06
2.5e+11;0.00225578;1.05928e-06;5.17814e-06
-2.5e+11;0.00227538;1.54464e-06;-5.95338e-06
-2e+11;0.00227538;-1.58151e-05;-8.74905e-06
-1.5e+11;0.00227538;-5.27239e-05;3.11138e-05
-1e+11;0.00227538;1.23944e-05;0.000253986
-5e+10;0.00227538;-0.00592961;-0.0035426
0;0.00227538;-3.41524e-18;0
5e+10;0.00227538;-0.00592961;0.0035426
1e+11;0.00227538;1.23944e-05;-0.000253986
1.5e+11;0.00227538;-5.27239e-05;-3.11138e-05
2e+11;0.00227538;-1.58151e-05;8.74905e-06
2.5e+11;0.00227538;1.54464e-06;5.95338e-06
-2.5e+11;0.00229498;2.1386e-06;-6.89651e-06
-2e+11;0.00229498;-1.73118e-05;-1.00741e-05
-1.5e+11;0.00229498;-5.64304e-05;3.26855e-05
-1e+11;0.00229498;1.1763e-05;0.000263192
-5e+10;0.00229498;-0.00597427;-0.00357568
0;0.00229498;-9.88094e-19;0
5e+10;0.00229498;-0.00597427;0.00357568
1e+11;0.00229498;1.1763e-05;-0.000263192
1.5e+11;0.00229498;-5.64304e-05;-3.26855e-05
2e+11;0.00229498;-1.73118e-05;1.00741e-05
2.5e+11;0.00229498;2.1386e-06;6.89651e-06
-2.5e+11;0.00231457;2.84096e-06;-8.02334e-06
-2e+11;0.00231457;-1.90802e-05;-1.16302e-05
-1.5e+11;0.00231457;-6.06488e-05;3.44646e-05
-1e+11;0.00231457;1.09859e-05;0.000273193
-5e+10;0.00231457;-0.00601799;-0.0036088
0;0.00231457;-5.41424e-18;0
5e+10;0.00231457;-0.00601799;0.0036088
1e+11;0.00231457;1.09859e-05;-0.000273193
1.5e+11;0.00231457;-6.06488e-05;-3.44646e-05
2e+11;0.00231457;-1.90802e-05;1.16302e-05
2.5e+11;0.00231457;2.84096e-06;8.02334e-06
-2.5e+11;0.00233417;3.64316e-06;-9.34268e-06
-2e+11;0.00233417;-2.11545e-05;-1.34215e-05
-1.5e+11;0.00233417;-6.54213e-05;3.64864e-05
-1e+11;0.00233417;1.00598e-05;0.000284067
-5e+10;0.00233417;-0.00606065;-0.00364195
0;0.00233417;-6.10672e-18;0
5e+10;0.00233417;-0.00606065;0.00364195
1e+11;0.00233417;1.00598e-05;-0.000284067
1.5e+11;0.00233417;-6.54213e-05;-3.64864e-05
2e+11;0.00233417;-2.11545e-05;1.34215e-05
2.5e+11;0.00233417;3.64316e-06;9.34268e-06
-2.5e+11;0.00235377;4.52891e-06;-1.08554e-05
-2e+11;0.00235377;-2.35621e-05;-1.5441e-05
-1.5e+11;0.00235377;-7.07747e-05;3.87835e-05
-1e+11;0.00235377;8.98758e-06;0.000295869
-5e+10;0.00235377;-0.0061022;-0.00367515
0;0.00235377;3.52805e-17;0
5e+10;0.00235377;-0.0061022;0.00367515
1e+11;0.00235377;8.98758e-06;-0.000295869
1.5e+11;0.00235377;-7.07747e-05;-3.87835e-05
2e+11;0.00235377;-2.35621e-05;1.5441e-05
2.5e+11;0.00235377;4.52891e-06;1.08554e-05
-2.5e+11;0.00237337;5.47644e-06;-1.25547e-05
-2e+11;0.00237337;-2.63216e-05;-1.76723e-05
-1.5e+11;0.00237337;-7.67185e-05;4.1383e-05
-1e+11;0.00237337;7.77701e-06;0.000308634
-5e+10;0.00237337;-0.00614257;-0.00370838
0;0.00237337;-4.49001e-17;0
5e+10;0.00237337;-0.00614257;0.00370838
1e+11;0.00237337;7.77701e-06;-0.000308634
1.5e+11;0.00237337;-7.67185e-05;-4.1383e-05
2e+11;0.00237337;-2.63216e-05;1.76723e-05
2.5e+11;0.00237337;5.47644e-06;1.25547e-05
-2.5e+11;0.00239297;6.46181e-06;-1.44284e-05
-2e+11;0.00239297;-2.94411e-05;-2.00927e-05
-1.5e+11;0.00239297;-8.32463e-05;4.43034e-05
-1e+11;0.00239297;6.43915e-06;0.000322374
-5e+10;0.00239297;-0.00618177;-0.00374167
0;0.00239297;5.44289e-17;0
5e+10;0.00239297;-0.00618177;0.00374167
1e+11;0.00239297;6.43915e-06;-0.000322374
1.5e+11;0.00239297;-8.32463e-05;-4.43034e-05
2e+11;0.00239297;-2.94411e-05;2.00927e-05
2.5e+11;0.00239297;6.46181e-06;1.44284e-05
-2.5e+11;0.00241256;7.46207e-06;-1.64603e-05
-2e+11;0.00241256;-3.29185e-05;-2.26764e-05
-1.5e+11;0.00241256;-9.03381e-05;4.75532e-05
-1e+11;0.00241256;4.98595e-06;0.000337077
-5e+10;0.00241256;-0.00621978;-0.00377502
0;0.00241256;-9.32795e-17;0
5e+10;0.00241256;-0.00621978;0.00377502
1e+11;0.00241256;4.98595e-06;-0.000337077
1.5e+11;0.00241256;-9.03381e-05;-4.75532e-05
2e+11;0.00241256;-3.29185e-05;2.26764e-05
2.5e+11;0.00241256;7.46207e-06;1.64603e-05
-2.5e+11;0.00243216;8.45761e-06;-1.86328e-05
-2e+11;0.00243216;-3.67427e-05;-2.53982e-05
-1.5e+11;0.00243216;-9.79645e-05;5.11308e-05
-1e+11;0.00243216;3.42846e-06;0.000352715
-5e+10;0.00243216;-0.00625665;-0.00380843
0;0.00243216;-1.47107e-17;0
5e+10;0.00243216;-0.00625665;0.00380843
1e+11;0.00243216;3.42846e-06;-0.000352715
1.5e+11;0.00243216;-9.79645e-05;-5.11308e-05
2e+11;0.00243216;-3.67427e-05;2.53982e-05
2.5e+11;0.00243216;8.45761e-06;1.86328e-05
-2.5e+11;0.00245176;9.43321e-06;-2.09278e-05
-2e+11;0.00245176;-4.08953e-05;-2.8235e-05
-1.5e+11;0.00245176;-0.00010609;5.50255e-05
-1e+11;0.00245176;1.77568e-06;0.000369243
-5e+10;0.00245176;-0.00629243;-0.00384191
0;0.00245176;3.26438e-16;0
5e+10;0.00245176;-0.00629243;0.00384191
1e+11;0.00245176;1.77568e-06;-0.000369243
1.5e+11;0.00245176;-0.00010609;-5.50255e-05
2e+11;0.00245176;-4.08953e-05;2.8235e-05
2.5e+11;0.00245176;9.43321e-06;2.09278e-05
-2.5e+11;0.00247136;1.03781e-05;-2.33286e-05
-2e+11;0.00247136;-4.53529e-05;-3.1167e-05
-1.5e+11;0.00247136;-0.000114675;5.922e-05
-1e+11;0.00247136;3.40164e-08;0.000386611
-5e+10;0.00247136;-0.00632718;-0.00387546
0;0.00247136;-4.22778e-17;0
5e+10;0.00247136;-0.00632718;0.00387546
1e+11;0.00247136;3.40164e-08;-0.000386611
1.5e+11;0.00247136;-0.000114675;-5.922e-05
2e+11;0.00247136;-4.53529e-05;3.1167e-05
2.5e+11;0.00247136;1.03781e-05;2.33286e-05
-2.5e+11;0.00249096;1.12853e-05;-2.5819e-05
-2e+11;0.00249096;-5.00887e-05;-3.41775e-05
-1.5e+11;0.00249096;-0.000123682;6.36915e-05
-1e+11;0.00249096;-1.79279e-06;0.000404763
-5e+10;0.00249096;-0.00636097;-0.0039091
0;0.00249096;-1.35481e-16;0
5e+10;0.00249096;-0.00636097;0.0039091
1e+11;0.00249096;-1.79279e-06;-0.000404763
1.5e+11;0.00249096;-0.000123682;-6.36915e-05
2e+11;0.00249096;-5.00887e-05;3.41775e-05
2.5e+11;0.00249096;1.12853e-05;2.5819e-05
-2.5e+11;0.00251055;1.21505e-05;-2.83842e-05
-2e+11;0.00251055;-5.50745e-05;-3.72525e-05
-1.5e+11;0.00251055;-0.000133071;6.84144e-05
-1e+11;0.00251055;-3.70361e-06;0.000423641
-5e+10;0.00251055;-0.00639386;-0.00394281
0;0.00251055;6.74546e-17;0
5e+10;0.00251055;-0.00639386;0.00394281
1e+11;0.00251055;-3.70361e-06;-0.000423641
1.5e+11;0.00251055;-0.000133071;-6.84144e-05
2e+11;0.00251055;-5.50745e-05;3.72525e-05
2.5e+11;0.00251055;1.21505e-05;2.83842e-05
-2.5e+11;0.00253015;1.29711e-05;-3.10103e-05
-2e+11;0.00253015;-6.02814e-05;-4.03804e-05
-1.5e+11;0.00253015;-0.000142807;7.33612e-05
-1e+11;0.00253015;-5.69973e-06;0.000443191
-5e+10;0.00253015;-0.00642591;-0.0039766
0;0.00253015;-1.67912e-16;0
5e+10;0.00253015;-0.00642591;0.0039766
1e+11;0.00253015;-5.69973e-06;-0.000443191
1.5e+11;0.00253015;-0.000142807;-7.33612e-05
2e+11;0.00253015;-6.02814e-05;4.03804e-05
2.5e+11;0.00253015;1.29711e-05;3.10103e-05
-2.5e+11;0.00254975;1.37454e-05;-3.36835e-05
-2e+11;0.00254975;-6.56804e-05;-4.35506e-05
-1.5e+11;0.00254975;-0.000152855;7.85034e-05
-1e+11;0.00254975;-7.78491e-06;0.000463359
-5e+10;0.00254975;-0.00645719;-0.00401048
0;0.00254975;-2.39856e-16;0
5e+10;0.00254975;-0.00645719;0.00401048
1e+11;0.00254975;-7.78491e-06;-0.000463359
1.5e+11;0.00254975;-0.000152855;-7.85034e-05
2e+11;0.00254975;-6.56804e-05;4.35506e-05
2.5e+11;0.00254975;1.37454e-05;3.36835e-05
-2.5e+11;0.00256935;1.4471e-05;-3.63899e-05
-2e+11;0.00256935;-7.12422e-05;-4.67534e-05
-1.5e+11;0.00256935;-0.000163182;8.3812e-05
-1e+11;0.00256935;-9.96554e-06;0.000484097
-5e+10;0.00256935;-0.00648775;-0.00404442
0;0.00256935;-4.07627e-16;0
5e+10;0.00256935;-0.00648775;0.00404442
1e+11;0.00256935;-9.96554e-06;-0.000484097
1.5e+11;0.00256935;-0.000163182;-8.3812e-05
2e+11;0.00256935;-7.12422e-05;4.67534e-05
2.5e+11;0.00256935;1.4471e-05;3.63899e-05
-2.5e+11;0.00258895;1.5145e-05;-3.91143e-05
-2e+11;0.00258895;-7.69373e-05;-4.99789e-05
-1.5e+11;0.00258895;-0.00017376;8.92569e-05
-1e+11;0.00258895;-1.22511e-05;0.000505357
-5e+10;0.00258895;-0.00651763;-0.00407844
0;0.00258895;3.40554e-16;0
5e+10;0.00258895;-0.00651763;0.00407844
1e+11;0.00258895;-1.22511e-05;-0.000505357
1.5e+11;0.00258895;-0.00017376;-8.92569e-05
2e+11;0.00258895;-7.69373e-05;4.99789e-05
2.5e+11;0.00258895;1.5145e-05;3.91143e-05
-2.5e+11;0.00260854;1.57622e-05;-4.18401e-05
-2e+11;0.00260854;-8.2735e-05;-5.32166e-05
-1.5e+11;0.00260854;-0.000184558;9.48066e-05
-1e+11;0.00260854;-1.46546e-05;0.000527099
-5e+10;0.00260854;-0.00654688;-0.00411251
0;0.00260854;-2.22626e-16;0
5e+10;0.00260854;-0.00654688;0.00411251
1e+11;0.00260854;-1.46546e-05;-0.000527099
1.5e+11;0.00260854;-0.000184558;-9.48066e-05
2e+11;0.00260854;-8.2735e-05;5.32166e-05
2.5e+11;0.00260854;1.57622e-05;4.18401e-05
-2.5e+11;0.00262814;1.63152e-05;-4.45476e-05
-2e+11;0.00262814;-8.86031e-05;-5.64545e-05
-1.5e+11;0.00262814;-0.00019555;0.000100428
-1e+11;0.00262814;-1.71932e-05;0.000549281
-5e+10;0.00262814;-0.00657553;-0.00414664
0;0.00262814;-6.87997e-16;0
5e+10;0.00262814;-0.00657553;0.00414664
1e+11;0.00262814;-1.71932e-05;-0.000549281
1.5e+11;0.00262814;-0.00019555;-0.000100428
2e+11;0.00262814;-8.86031e-05;5.64545e-05
2.5e+11;0.00262814;1.63152e-05;4.45476e-05
-2.5e+11;0.00264774;1.67942e-05;-4.72147e-05
-2e+11;0.00264774;-9.45076e-05;-5.96791e-05
-1.5e+11;0.00264774;-0.000206707;0.000106085
-1e+11;0.00264774;-1.98871e-05;0.000571867
-5e+10;0.00264774;-0.0066036;-0.00418079
0;0.00264774;-4.00102e-17;0
5e+10;0.00264774;-0.0066036;0.00418079
1e+11;0.00264774;-1.98871e-05;-0.000571867
1.5e+11;0.00264774;-0.000206707;-0.000106085
2e+11;0.00264774;-9.45076e-05;5.96791e-05
2.5e+11;0.00264774;1.67942e-05;4.72147e-05
-2.5e+11;0.00266734;1.71846e-05;-4.98138e-05
-2e+11;0.00266734;-0.00010041;-6.28735e-05
-1.5e+11;0.00266734;-0.000218002;0.000111739
-1e+11;0.00266734;-2.27637e-05;0.00059482
-5e+10;0.00266734;-0.00663111;-0.00421495
0;0.00266734;-1.24261e-16;0
5e+10;0.00266734;-0.00663111;0.00421495
1e+11;0.00266734;-2.27637e-05;-0.00059482
1.5e+11;0.00266734;-0.000218002;-0.000111739
2e+11;0.00266734;-0.00010041;6.28735e-05
2.5e+11;0.00266734;1.71846e-05;4.98138e-05
-2.5e+11;0.00268694;1.74662e-05;-5.23097e-05
-2e+11;0.00268694;-0.000106263;-6.60165e-05
-1.5e+11;0.00268694;-0.000229404;0.000117342
-1e+11;0.00268694;-2.58593e-05;0.000618103
-5e+10;0.00268694;-0.00665806;-0.00424908
0;0.00268694;-4.35413e-16;0
5e+10;0.00268694;-0.00665806;0.00424908
1e+11;0.00268694;-2.58593e-05;-0.000618103
1.5e+11;0.00268694;-0.000229404;-0.000117342
2e+11;0.00268694;-0.000106263;6.60165e-05
2.5e+11;0.00268694;1.74662e-05;5.23097e-05
-2.5e+11;0.00270653;1.76119e-05;-5.46589e-05
-2e+11;0.00270653;-0.000112015;-6.90817e-05
-1.5e+11;0.00270653;-0.00024088;0.000122839
-1e+11;0.00270653;-2.92202e-05;0.00064168
-5e+10;0.00270653;-0.00668446;-0.00428315
0;0.00270653;-8.71681e-16;0
5e+10;0.00270653;-0.00668446;0.00428315
1e+11;0.00270653;-2.92202e-05;-0.00064168
1.5e+11;0.00270653;-0.00024088;-0.000122839
2e+11;0.00270653;-0.000112015;6.90817e-05
2.5e+11;0.00270653;1.76119e-05;5.46589e-05
-2.5e+11;0.00272613;1.75877e-05;-5.68085e-05
-2e+11;0.00272613;-0.000117603;-7.2037e-05
-1.5e+11;0.00272613;-0.000252393;0.000128163
-1e+11;0.00272613;-3.29038e-05;0.000665511
-5e+10;0.00272613;-0.0067103;-0.00431711
0;0.00272613;1.30453e-15;0
5e+10;0.00272613;-0.0067103;0.00431711
1e+11;0.00272613;-3.29038e-05;-0.000665511
1.5e+11;0.00272613;-0.000252393;-0.000128163
2e+11;0.00272613;-0.000117603;7.2037e-05
2.5e+11;0.00272613;1.75877e-05;5.68085e-05
-2.5e+11;0.00274573;1.73528e-05;-5.86973e-05
-2e+11;0.00274573;-0.000122954;-7.48449e-05
-1.5e+11;0.00274573;-0.000263903;0.000133241
-1e+11;0.00274573;-3.69771e-05;0.000689557
-5e+10;0.00274573;-0.00673554;-0.00435088
0;0.00274573;-2.36936e-16;0
5e+10;0.00274573;-0.00673554;0.00435088
1e+11;0.00274573;-3.69771e-05;-0.000689557
1.5e+11;0.00274573;-0.000263903;-0.000133241
2e+11;0.00274573;-0.000122954;7.48449e-05
2.5e+11;0.00274573;1.73528e-05;5.86973e-05
-2.5e+11;0.00276533;1.68624e-05;-6.02585e-05
-2e+11;0.00276533;-0.000127993;-7.74648e-05
-1.5e+11;0.00276533;-0.000275369;0.000137995
-1e+11;0.00276533;-4.15131e-05;0.000713777
-5e+10;0.00276533;-0.00676017;-0.00438441
0;0.00276533;-4.93287e-16;0
5e+10;0.00276533;-0.00676017;0.00438441
1e+11;0.00276533;-4.15131e-05;-0.000713777
1.5e+11;0.00276533;-0.000275369;-0.000137995
2e+11;0.00276533;-0.000127993;7.74648e-05
2.5e+11;0.00276533;1.68624e-05;6.02585e-05
-2.5e+11;0.00278493;1.60712e-05;-6.14254e-05
-2e+11;0.00278493;-0.000132645;-7.98555e-05
