"FREQ";"Y";"r xyce/I(PR2)";"i xyce/I(PR2)"
-5e+10;0.00188342;-3.2199e-19;0.000941709
0;0.00188342;-1.84115e-20;0
5e+10;0.00188342;-3.2199e-19;-0.000941709
1e+11;0.00188342;3.46253e-20;-9.33387e-20
1.5e+11;0.00188342;1.31901e-19;-1.24249e-19
2e+11;0.00188342;1.03239e-19;-1.19644e-19
2.5e+11;0.00188342;3.01127e-20;-2.5876e-20
-2.5e+11;0.00190302;1.25454e-19;2.80907e-20
-2e+11;0.00190302;9.04959e-20;1.2111e-19
-1.5e+11;0.00190302;7.13234e-20;4.80825e-20
-1e+11;0.00190302;-6.56255e-21;1.17093e-19
-5e+10;0.00190302;-3.12725e-19;0.000951508
0;0.00190302;2.46275e-20;0
5e+10;0.00190302;-3.12725e-19;-0.000951508
1e+11;0.00190302;-6.56255e-21;-1.17093e-19
1.5e+11;0.00190302;7.13234e-20;-4.80825e-20
2e+11;0.00190302;9.04959e-20;-1.2111e-19
2.5e+11;0.00190302;1.25454e-19;-2.80907e-20
-2.5e+11;0.00192261;1.11019e-19;1.00628e-21
-2e+11;0.00192261;7.34779e-20;1.1565e-19
-1.5e+11;0.00192261;9.44552e-20;1.78334e-19
-1e+11;0.00192261;2.18367e-20;4.60815e-20
-5e+10;0.00192261;-3.33867e-19;0.000961307
0;0.00192261;4.76708e-21;0
5e+10;0.00192261;-3.33867e-19;-0.000961307
1e+11;0.00192261;2.18367e-20;-4.60815e-20
1.5e+11;0.00192261;9.44552e-20;-1.78334e-19
2e+11;0.00192261;7.34779e-20;-1.1565e-19
2.5e+11;0.00192261;1.11019e-19;-1.00628e-21
-2.5e+11;0.00194221;9.68212e-20;5.95071e-21
-2e+11;0.00194221;9.28984e-20;1.08486e-19
-1.5e+11;0.00194221;5.49721e-20;1.97861e-19
-1e+11;0.00194221;7.21575e-20;4.81917e-21
-5e+10;0.00194221;-3.06139e-19;0.000971106
0;0.00194221;-9.68901e-20;0
5e+10;0.00194221;-3.06139e-19;-0.000971106
1e+11;0.00194221;7.21575e-20;-4.81917e-21
1.5e+11;0.00194221;5.49721e-20;-1.97861e-19
2e+11;0.00194221;9.28984e-20;-1.08486e-19
2.5e+11;0.00194221;9.68212e-20;-5.95071e-21
-2.5e+11;0.00196181;7.05653e-20;-2.76662e-20
-2e+11;0.00196181;1.20904e-19;6.45228e-20
-1.5e+11;0.00196181;6.90309e-20;1.68271e-19
-1e+11;0.00196181;2.25941e-20;-2.27453e-20
-5e+10;0.00196181;-2.98857e-19;0.000980905
0;0.00196181;-2.15335e-21;0
5e+10;0.00196181;-2.98857e-19;-0.000980905
1e+11;0.00196181;2.25941e-20;2.27453e-20
1.5e+11;0.00196181;6.90309e-20;-1.68271e-19
2e+11;0.00196181;1.20904e-19;-6.45228e-20
2.5e+11;0.00196181;7.05653e-20;2.76662e-20
-2.5e+11;0.00198141;6.30928e-20;1.61996e-20
-2e+11;0.00198141;1.10327e-19;4.38664e-20
-1.5e+11;0.00198141;7.55237e-20;7.50005e-20
-1e+11;0.00198141;5.95005e-20;4.07772e-20
-5e+10;0.00198141;-3.00098e-19;0.000990704
0;0.00198141;-3.61233e-19;0
5e+10;0.00198141;-3.00098e-19;-0.000990704
1e+11;0.00198141;5.95005e-20;-4.07772e-20
1.5e+11;0.00198141;7.55237e-20;-7.50005e-20
2e+11;0.00198141;1.10327e-19;-4.38664e-20
2.5e+11;0.00198141;6.30928e-20;-1.61996e-20
-2.5e+11;0.00200101;1.11205e-19;-2.06875e-20
-2e+11;0.00200101;8.53719e-20;4.00921e-20
-1.5e+11;0.00200101;3.03535e-20;8.51777e-20
-1e+11;0.00200101;5.24053e-20;5.20064e-20
-5e+10;0.00200101;-2.79495e-19;0.0010005
0;0.00200101;-1.29861e-19;0
5e+10;0.00200101;-2.79495e-19;-0.0010005
1e+11;0.00200101;5.24053e-20;-5.20064e-20
1.5e+11;0.00200101;3.03535e-20;-8.51777e-20
2e+11;0.00200101;8.53719e-20;-4.00921e-20
2.5e+11;0.00200101;1.11205e-19;2.06875e-20
-2.5e+11;0.0020206;1.01401e-19;3.57202e-20
-2e+11;0.0020206;1.21939e-19;1.04495e-19
-1.5e+11;0.0020206;5.2298e-20;7.90575e-20
-1e+11;0.0020206;3.4744e-20;5.14034e-20
-5e+10;0.0020206;-3.1586e-19;0.0010103
0;0.0020206;-2.26217e-19;0
5e+10;0.0020206;-3.1586e-19;-0.0010103
1e+11;0.0020206;3.4744e-20;-5.14034e-20
1.5e+11;0.0020206;5.2298e-20;-7.90575e-20
2e+11;0.0020206;1.21939e-19;-1.04495e-19
2.5e+11;0.0020206;1.01401e-19;-3.57202e-20
-2.5e+11;0.0020402;5.01439e-20;1.38032e-20
-2e+11;0.0020402;1.2012e-19;1.37935e-19
-1.5e+11;0.0020402;1.14541e-19;1.58045e-19
-1e+11;0.0020402;4.68422e-20;6.81533e-20
-5e+10;0.0020402;-3.1853e-19;0.0010201
0;0.0020402;-7.37793e-20;0
5e+10;0.0020402;-3.1853e-19;-0.0010201
1e+11;0.0020402;4.68422e-20;-6.81533e-20
1.5e+11;0.0020402;1.14541e-19;-1.58045e-19
2e+11;0.0020402;1.2012e-19;-1.37935e-19
2.5e+11;0.0020402;5.01439e-20;-1.38032e-20
-2.5e+11;0.0020598;8.34612e-20;-1.5892e-20
-2e+11;0.0020598;1.29957e-19;-5.94463e-20
-1.5e+11;0.0020598;7.3064e-20;2.17002e-19
-1e+11;0.0020598;3.59982e-20;5.7091e-20
-5e+10;0.0020598;-3.30859e-19;0.0010299
0;0.0020598;-1.65923e-20;0
5e+10;0.0020598;-3.30859e-19;-0.0010299
1e+11;0.0020598;3.59982e-20;-5.7091e-20
1.5e+11;0.0020598;7.3064e-20;-2.17002e-19
2e+11;0.0020598;1.29957e-19;5.94463e-20
2.5e+11;0.0020598;8.34612e-20;1.5892e-20
-2.5e+11;0.0020794;9.09807e-20;-2.80832e-20
-2e+11;0.0020794;1.65565e-19;3.43587e-20
-1.5e+11;0.0020794;4.54678e-20;4.99679e-20
-1e+11;0.0020794;2.51198e-21;2.65993e-20
-5e+10;0.0020794;-3.19953e-19;0.0010397
0;0.0020794;1.18749e-20;0
5e+10;0.0020794;-3.19953e-19;-0.0010397
1e+11;0.0020794;2.51198e-21;-2.65993e-20
1.5e+11;0.0020794;4.54678e-20;-4.99679e-20
2e+11;0.0020794;1.65565e-19;-3.43587e-20
2.5e+11;0.0020794;9.09807e-20;2.80832e-20
-2.5e+11;0.002099;3.31051e-20;-1.33569e-21
-2e+11;0.002099;1.51092e-19;1.43673e-19
-1.5e+11;0.002099;3.83715e-20;2.23071e-19
-1e+11;0.002099;3.37513e-20;-2.99267e-20
-5e+10;0.002099;-2.85537e-19;0.0010495
0;0.002099;2.06678e-20;0
5e+10;0.002099;-2.85537e-19;-0.0010495
1e+11;0.002099;3.37513e-20;2.99267e-20
1.5e+11;0.002099;3.83715e-20;-2.23071e-19
2e+11;0.002099;1.51092e-19;-1.43673e-19
2.5e+11;0.002099;3.31051e-20;1.33569e-21
-2.5e+11;0.00211859;8.38356e-20;-8.86738e-20
-2e+11;0.00211859;1.3115e-19;2.57352e-20
-1.5e+11;0.00211859;1.24908e-19;2.14169e-19
-1e+11;0.00211859;-3.32795e-21;5.85656e-20
-5e+10;0.00211859;-3.67002e-19;0.0010593
0;0.00211859;-1.13063e-18;0
5e+10;0.00211859;-3.67002e-19;-0.0010593
1e+11;0.00211859;-3.32795e-21;-5.85656e-20
1.5e+11;0.00211859;1.24908e-19;-2.14169e-19
2e+11;0.00211859;1.3115e-19;-2.57352e-20
2.5e+11;0.00211859;8.38356e-20;8.86738e-20
-2.5e+11;0.00213819;9.75235e-20;5.41346e-20
-2e+11;0.00213819;8.34999e-20;4.206e-20
-1.5e+11;0.00213819;1.28194e-19;9.22247e-20
-1e+11;0.00213819;5.32863e-20;1.50157e-19
-5e+10;0.00213819;-3.62718e-19;0.0010691
0;0.00213819;-2.36533e-20;0
5e+10;0.00213819;-3.62718e-19;-0.0010691
1e+11;0.00213819;5.32863e-20;-1.50157e-19
1.5e+11;0.00213819;1.28194e-19;-9.22247e-20
2e+11;0.00213819;8.34999e-20;-4.206e-20
2.5e+11;0.00213819;9.75235e-20;-5.41346e-20
-2.5e+11;0.00215779;9.4494e-20;2.35105e-20
-2e+11;0.00215779;8.97795e-20;8.3694e-20
-1.5e+11;0.00215779;7.79348e-20;2.15415e-19
-1e+11;0.00215779;4.47349e-20;5.20657e-22
-5e+10;0.00215779;-3.2178e-19;0.0010789
0;0.00215779;8.74963e-20;0
5e+10;0.00215779;-3.2178e-19;-0.0010789
1e+11;0.00215779;4.47349e-20;-5.20657e-22
1.5e+11;0.00215779;7.79348e-20;-2.15415e-19
2e+11;0.00215779;8.97795e-20;-8.3694e-20
2.5e+11;0.00215779;9.4494e-20;-2.35105e-20
-2.5e+11;0.00217739;3.76321e-20;-5.44965e-20
-2e+11;0.00217739;1.71199e-19;-7.04383e-20
-1.5e+11;0.00217739;1.58563e-19;7.28e-20
-1e+11;0.00217739;-1.79973e-20;9.51912e-20
-5e+10;0.00217739;-3.91404e-19;0.00108869
0;0.00217739;-1.52467e-19;0
5e+10;0.00217739;-3.91404e-19;-0.00108869
1e+11;0.00217739;-1.79973e-20;-9.51912e-20
1.5e+11;0.00217739;1.58563e-19;-7.28e-20
2e+11;0.00217739;1.71199e-19;7.04383e-20
2.5e+11;0.00217739;3.76321e-20;5.44965e-20
-2.5e+11;0.00219699;7.32981e-20;-2.42491e-20
-2e+11;0.00219699;9.87239e-20;1.34456e-20
-1.5e+11;0.00219699;1.12355e-19;1.66312e-19
-1e+11;0.00219699;7.02258e-20;-9.9749e-21
-5e+10;0.00219699;-3.39556e-19;0.00109849
0;0.00219699;-2.54664e-19;0
5e+10;0.00219699;-3.39556e-19;-0.00109849
1e+11;0.00219699;7.02258e-20;9.9749e-21
1.5e+11;0.00219699;1.12355e-19;-1.66312e-19
2e+11;0.00219699;9.87239e-20;-1.34456e-20
2.5e+11;0.00219699;7.32981e-20;2.42491e-20
-2.5e+11;0.00221658;9.82919e-20;1.64327e-19
-2e+11;0.00221658;1.39895e-19;2.67571e-20
-1.5e+11;0.00221658;9.06299e-20;-3.88956e-20
-1e+11;0.00221658;2.39928e-20;1.05959e-19
-5e+10;0.00221658;-3.84196e-19;0.00110829
0;0.00221658;2.37534e-18;0
5e+10;0.00221658;-3.84196e-19;-0.00110829
1e+11;0.00221658;2.39928e-20;-1.05959e-19
1.5e+11;0.00221658;9.06299e-20;3.88956e-20
2e+11;0.00221658;1.39895e-19;-2.67571e-20
2.5e+11;0.00221658;9.82919e-20;-1.64327e-19
-2.5e+11;0.00223618;7.98646e-20;2.06076e-21
-2e+11;0.00223618;1.29911e-19;6.35013e-20
-1.5e+11;0.00223618;1.21118e-19;1.03443e-19
-1e+11;0.00223618;2.82472e-20;5.80378e-20
-5e+10;0.00223618;-3.75654e-19;0.00111809
0;0.00223618;-7.02942e-18;0
5e+10;0.00223618;-3.75654e-19;-0.00111809
1e+11;0.00223618;2.82472e-20;-5.80378e-20
1.5e+11;0.00223618;1.21118e-19;-1.03443e-19
2e+11;0.00223618;1.29911e-19;-6.35013e-20
2.5e+11;0.00223618;7.98646e-20;-2.06076e-21
-2.5e+11;0.00225578;1.28497e-19;-6.49148e-20
-2e+11;0.00225578;1.22891e-19;-1.49954e-19
-1.5e+11;0.00225578;7.5195e-20;1.79475e-19
-1e+11;0.00225578;1.15349e-21;1.67413e-19
-5e+10;0.00225578;-3.64647e-19;0.00112789
0;0.00225578;3.10509e-18;0
5e+10;0.00225578;-3.64647e-19;-0.00112789
1e+11;0.00225578;1.15349e-21;-1.67413e-19
1.5e+11;0.00225578;7.5195e-20;-1.79475e-19
2e+11;0.00225578;1.22891e-19;1.49954e-19
2.5e+11;0.00225578;1.28497e-19;6.49148e-20
-2.5e+11;0.00227538;1.33999e-19;1.46195e-19
-2e+11;0.00227538;1.20639e-19;4.32716e-20
-1.5e+11;0.00227538;1.18874e-19;4.45069e-20
-1e+11;0.00227538;1.29938e-20;1.88796e-19
-5e+10;0.00227538;-4.10511e-19;0.00113769
0;0.00227538;1.04168e-18;0
5e+10;0.00227538;-4.10511e-19;-0.00113769
1e+11;0.00227538;1.29938e-20;-1.88796e-19
1.5e+11;0.00227538;1.18874e-19;-4.45069e-20
2e+11;0.00227538;1.20639e-19;-4.32716e-20
2.5e+11;0.00227538;1.33999e-19;-1.46195e-19
-2.5e+11;0.00229498;9.29809e-20;-9.58223e-22
-2e+11;0.00229498;1.42815e-19;7.61064e-20
-1.5e+11;0.00229498;9.9379e-20;2.32878e-19
-1e+11;0.00229498;1.18251e-20;1.13142e-19
-5e+10;0.00229498;-3.97189e-19;0.00114749
0;0.00229498;6.45833e-19;0
5e+10;0.00229498;-3.97189e-19;-0.00114749
1e+11;0.00229498;1.18251e-20;-1.13142e-19
1.5e+11;0.00229498;9.9379e-20;-2.32878e-19
2e+11;0.00229498;1.42815e-19;-7.61064e-20
2.5e+11;0.00229498;9.29809e-20;9.58223e-22
-2.5e+11;0.00231457;7.7412e-20;-6.31729e-20
-2e+11;0.00231457;1.00822e-19;-2.45378e-21
-1.5e+11;0.00231457;1.38542e-19;1.43063e-19
-1e+11;0.00231457;3.58106e-20;5.01187e-20
-5e+10;0.00231457;-4.00497e-19;0.00115729
0;0.00231457;-5.00161e-18;0
5e+10;0.00231457;-4.00497e-19;-0.00115729
1e+11;0.00231457;3.58106e-20;-5.01187e-20
1.5e+11;0.00231457;1.38542e-19;-1.43063e-19
2e+11;0.00231457;1.00822e-19;2.45378e-21
2.5e+11;0.00231457;7.7412e-20;6.31729e-20
-2.5e+11;0.00233417;7.59641e-20;-2.18521e-20
-2e+11;0.00233417;1.14385e-19;2.99958e-20
-1.5e+11;0.00233417;6.86776e-20;1.33077e-19
-1e+11;0.00233417;6.00168e-20;1.38606e-19
-5e+10;0.00233417;-3.45056e-19;0.00116709
0;0.00233417;-3.72843e-18;0
5e+10;0.00233417;-3.45056e-19;-0.00116709
1e+11;0.00233417;6.00168e-20;-1.38606e-19
1.5e+11;0.00233417;6.86776e-20;-1.33077e-19
2e+11;0.00233417;1.14385e-19;-2.99958e-20
2.5e+11;0.00233417;7.59641e-20;2.18521e-20
-2.5e+11;0.00235377;1.14276e-19;3.94862e-20
-2e+11;0.00235377;1.08405e-19;-3.14107e-20
-1.5e+11;0.00235377;9.47753e-20;6.93713e-20
-1e+11;0.00235377;4.60706e-20;1.34251e-19
-5e+10;0.00235377;-3.87817e-19;0.00117688
0;0.00235377;-7.87328e-18;0
5e+10;0.00235377;-3.87817e-19;-0.00117688
1e+11;0.00235377;4.60706e-20;-1.34251e-19
1.5e+11;0.00235377;9.47753e-20;-6.93713e-20
2e+11;0.00235377;1.08405e-19;3.14107e-20
2.5e+11;0.00235377;1.14276e-19;-3.94862e-20
-2.5e+11;0.00237337;9.73424e-20;5.53196e-20
-2e+11;0.00237337;1.87111e-19;8.45295e-20
-1.5e+11;0.00237337;8.34564e-20;1.64118e-19
-1e+11;0.00237337;7.6555e-21;2.64264e-19
-5e+10;0.00237337;-4.00951e-19;0.00118668
0;0.00237337;1.78936e-17;0
5e+10;0.00237337;-4.00951e-19;-0.00118668
1e+11;0.00237337;7.6555e-21;-2.64264e-19
1.5e+11;0.00237337;8.34564e-20;-1.64118e-19
2e+11;0.00237337;1.87111e-19;-8.45295e-20
2.5e+11;0.00237337;9.73424e-20;-5.53196e-20
-2.5e+11;0.00239297;7.87319e-20;8.69775e-20
-2e+11;0.00239297;1.23605e-19;5.64038e-20
-1.5e+11;0.00239297;1.22308e-19;1.22753e-19
-1e+11;0.00239297;2.6538e-20;1.70721e-19
-5e+10;0.00239297;-4.00649e-19;0.00119648
0;0.00239297;1.08357e-16;0
5e+10;0.00239297;-4.00649e-19;-0.00119648
1e+11;0.00239297;2.6538e-20;-1.70721e-19
1.5e+11;0.00239297;1.22308e-19;-1.22753e-19
2e+11;0.00239297;1.23605e-19;-5.64038e-20
2.5e+11;0.00239297;7.87319e-20;-8.69775e-20
-2.5e+11;0.00241256;8.60763e-20;-1.39675e-19
-2e+11;0.00241256;6.46265e-20;-4.73879e-20
-1.5e+11;0.00241256;1.53742e-19;2.38537e-19
-1e+11;0.00241256;8.35933e-20;1.98814e-19
-5e+10;0.00241256;-4.03864e-19;0.00120628
0;0.00241256;3.25553e-17;0
5e+10;0.00241256;-4.03864e-19;-0.00120628
1e+11;0.00241256;8.35933e-20;-1.98814e-19
1.5e+11;0.00241256;1.53742e-19;-2.38537e-19
2e+11;0.00241256;6.46265e-20;4.73879e-20
2.5e+11;0.00241256;8.60763e-20;1.39675e-19
-2.5e+11;0.00243216;7.05902e-20;1.49418e-19
-2e+11;0.00243216;1.41231e-19;1.8159e-19
-1.5e+11;0.00243216;1.17681e-19;7.1875e-20
-1e+11;0.00243216;1.35179e-20;6.30308e-20
-5e+10;0.00243216;-3.82686e-19;0.00121608
0;0.00243216;5.81139e-18;0
5e+10;0.00243216;-3.82686e-19;-0.00121608
1e+11;0.00243216;1.35179e-20;-6.30308e-20
1.5e+11;0.00243216;1.17681e-19;-7.1875e-20
2e+11;0.00243216;1.41231e-19;-1.8159e-19
2.5e+11;0.00243216;7.05902e-20;-1.49418e-19
-2.5e+11;0.00245176;2.63703e-20;-7.26769e-20
-2e+11;0.00245176;1.71123e-19;-3.08078e-20
-1.5e+11;0.00245176;1.37574e-19;2.32503e-19
-1e+11;0.00245176;5.576e-20;1.70271e-19
-5e+10;0.00245176;-4.17631e-19;0.00122588
0;0.00245176;-1.94738e-17;0
5e+10;0.00245176;-4.17631e-19;-0.00122588
1e+11;0.00245176;5.576e-20;-1.70271e-19
1.5e+11;0.00245176;1.37574e-19;-2.32503e-19
2e+11;0.00245176;1.71123e-19;3.08078e-20
2.5e+11;0.00245176;2.63703e-20;7.26769e-20
-2.5e+11;0.00247136;8.6293e-20;2.08412e-20
-2e+11;0.00247136;1.40548e-19;1.09898e-20
-1.5e+11;0.00247136;7.41443e-20;1.30222e-19
-1e+11;0.00247136;2.03248e-20;6.67384e-20
-5e+10;0.00247136;-3.66126e-19;0.00123568
0;0.00247136;1.40679e-16;0
5e+10;0.00247136;-3.66126e-19;-0.00123568
1e+11;0.00247136;2.03248e-20;-6.67384e-20
1.5e+11;0.00247136;7.41443e-20;-1.30222e-19
2e+11;0.00247136;1.40548e-19;-1.09898e-20
2.5e+11;0.00247136;8.6293e-20;-2.08412e-20
-2.5e+11;0.00249096;7.59054e-20;4.16845e-20
-2e+11;0.00249096;1.11994e-19;1.40777e-19
-1.5e+11;0.00249096;1.10706e-19;2.68536e-19
-1e+11;0.00249096;1.2378e-19;7.86968e-20
-5e+10;0.00249096;-4.09828e-19;0.00124548
0;0.00249096;-6.59423e-17;0
5e+10;0.00249096;-4.09828e-19;-0.00124548
1e+11;0.00249096;1.2378e-19;-7.86968e-20
1.5e+11;0.00249096;1.10706e-19;-2.68536e-19
2e+11;0.00249096;1.11994e-19;-1.40777e-19
2.5e+11;0.00249096;7.59054e-20;-4.16845e-20
-2.5e+11;0.00251055;7.88609e-20;-8.36579e-20
-2e+11;0.00251055;1.88852e-19;-1.14827e-19
-1.5e+11;0.00251055;1.40785e-19;2.17092e-19
-1e+11;0.00251055;4.46136e-20;5.1846e-20
-5e+10;0.00251055;-4.36607e-19;0.00125528
0;0.00251055;2.84946e-17;0
5e+10;0.00251055;-4.36607e-19;-0.00125528
1e+11;0.00251055;4.46136e-20;-5.1846e-20
1.5e+11;0.00251055;1.40785e-19;-2.17092e-19
2e+11;0.00251055;1.88852e-19;1.14827e-19
2.5e+11;0.00251055;7.88609e-20;8.36579e-20
-2.5e+11;0.00253015;9.60481e-20;2.35759e-20
-2e+11;0.00253015;9.53842e-20;3.86776e-20
-1.5e+11;0.00253015;1.15259e-19;2.18575e-19
-1e+11;0.00253015;5.3673e-20;1.46626e-19
-5e+10;0.00253015;-4.12835e-19;0.00126508
0;0.00253015;-4.35363e-17;0
5e+10;0.00253015;-4.12835e-19;-0.00126508
1e+11;0.00253015;5.3673e-20;-1.46626e-19
1.5e+11;0.00253015;1.15259e-19;-2.18575e-19
2e+11;0.00253015;9.53842e-20;-3.86776e-20
2.5e+11;0.00253015;9.60481e-20;-2.35759e-20
-2.5e+11;0.00254975;1.53095e-19;3.87866e-20
-2e+11;0.00254975;8.94134e-20;1.74524e-19
-1.5e+11;0.00254975;5.20419e-20;2.11874e-19
-1e+11;0.00254975;8.70263e-20;6.3791e-20
-5e+10;0.00254975;-4.21121e-19;0.00127487
0;0.00254975;7.09201e-17;0
5e+10;0.00254975;-4.21121e-19;-0.00127487
1e+11;0.00254975;8.70263e-20;-6.3791e-20
1.5e+11;0.00254975;5.20419e-20;-2.11874e-19
2e+11;0.00254975;8.94134e-20;-1.74524e-19
2.5e+11;0.00254975;1.53095e-19;-3.87866e-20
-2.5e+11;0.00256935;1.11955e-19;1.16567e-19
-2e+11;0.00256935;1.06115e-19;1.30014e-19
-1.5e+11;0.00256935;5.54064e-20;2.258e-19
-1e+11;0.00256935;6.52651e-20;3.748e-20
-5e+10;0.00256935;-3.75661e-19;0.00128467
0;0.00256935;1.88413e-19;0
5e+10;0.00256935;-3.75661e-19;-0.00128467
1e+11;0.00256935;6.52651e-20;-3.748e-20
1.5e+11;0.00256935;5.54064e-20;-2.258e-19
2e+11;0.00256935;1.06115e-19;-1.30014e-19
2.5e+11;0.00256935;1.11955e-19;-1.16567e-19
-2.5e+11;0.00258895;1.07792e-19;-8.14909e-20
-2e+11;0.00258895;1.46218e-19;1.79297e-20
-1.5e+11;0.00258895;8.86189e-20;1.83333e-19
-1e+11;0.00258895;-1.27738e-20;9.14223e-20
-5e+10;0.00258895;-3.88058e-19;0.00129447
0;0.00258895;4.43028e-17;0
5e+10;0.00258895;-3.88058e-19;-0.00129447
1e+11;0.00258895;-1.27738e-20;-9.14223e-20
1.5e+11;0.00258895;8.86189e-20;-1.83333e-19
2e+11;0.00258895;1.46218e-19;-1.79297e-20
2.5e+11;0.00258895;1.07792e-19;8.14909e-20
-2.5e+11;0.00260854;9.1487e-20;-4.89838e-20
-2e+11;0.00260854;2.24194e-19;-3.17036e-20
-1.5e+11;0.00260854;2.52478e-20;1.6908e-19
-1e+11;0.00260854;5.21291e-21;1.62071e-20
-5e+10;0.00260854;-3.7074e-19;0.00130427
0;0.00260854;4.77247e-16;0
5e+10;0.00260854;-3.7074e-19;-0.00130427
1e+11;0.00260854;5.21291e-21;-1.62071e-20
1.5e+11;0.00260854;2.52478e-20;-1.6908e-19
2e+11;0.00260854;2.24194e-19;3.17036e-20
2.5e+11;0.00260854;9.1487e-20;4.89838e-20
-2.5e+11;0.00262814;9.01914e-20;-6.102e-20
-2e+11;0.00262814;1.25147e-19;3.52881e-20
-1.5e+11;0.00262814;1.64466e-19;2.77365e-19
-1e+11;0.00262814;3.52887e-20;1.56916e-19
-5e+10;0.00262814;-4.59847e-19;0.00131407
0;0.00262814;3.61567e-16;0
5e+10;0.00262814;-4.59847e-19;-0.00131407
1e+11;0.00262814;3.52887e-20;-1.56916e-19
1.5e+11;0.00262814;1.64466e-19;-2.77365e-19
2e+11;0.00262814;1.25147e-19;-3.52881e-20
2.5e+11;0.00262814;9.01914e-20;6.102e-20
-2.5e+11;0.00264774;1.18514e-19;1.64526e-19
-2e+11;0.00264774;1.45603e-19;8.83628e-20
-1.5e+11;0.00264774;1.00107e-19;4.59231e-20
-1e+11;0.00264774;1.00534e-19;1.24095e-19
-5e+10;0.00264774;-4.3566e-19;0.00132387
0;0.00264774;-3.86527e-16;0
5e+10;0.00264774;-4.3566e-19;-0.00132387
1e+11;0.00264774;1.00534e-19;-1.24095e-19
1.5e+11;0.00264774;1.00107e-19;-4.59231e-20
2e+11;0.00264774;1.45603e-19;-8.83628e-20
2.5e+11;0.00264774;1.18514e-19;-1.64526e-19
-2.5e+11;0.00266734;1.38833e-19;8.01603e-20
-2e+11;0.00266734;1.01542e-19;3.09408e-20
-1.5e+11;0.00266734;9.96954e-20;1.09099e-19
-1e+11;0.00266734;1.18618e-20;1.49698e-19
-5e+10;0.00266734;-4.06997e-19;0.00133367
0;0.00266734;-1.54308e-17;0
5e+10;0.00266734;-4.06997e-19;-0.00133367
1e+11;0.00266734;1.18618e-20;-1.49698e-19
1.5e+11;0.00266734;9.96954e-20;-1.09099e-19
2e+11;0.00266734;1.01542e-19;-3.09408e-20
2.5e+11;0.00266734;1.38833e-19;-8.01603e-20
-2.5e+11;0.00268694;1.18124e-19;-3.69841e-20
-2e+11;0.00268694;9.98089e-20;1.10143e-19
-1.5e+11;0.00268694;1.09342e-19;2.5458e-19
-1e+11;0.00268694;8.37842e-20;7.13562e-20
-5e+10;0.00268694;-4.48099e-19;0.00134347
0;0.00268694;-3.66461e-17;0
5e+10;0.00268694;-4.48099e-19;-0.00134347
1e+11;0.00268694;8.37842e-20;-7.13562e-20
1.5e+11;0.00268694;1.09342e-19;-2.5458e-19
2e+11;0.00268694;9.98089e-20;-1.10143e-19
2.5e+11;0.00268694;1.18124e-19;3.69841e-20
-2.5e+11;0.00270653;1.07122e-19;7.26447e-20
-2e+11;0.00270653;1.68214e-19;1.1199e-19
-1.5e+11;0.00270653;5.28249e-20;1.61563e-20
-1e+11;0.00270653;2.64562e-20;2.54378e-19
-5e+10;0.00270653;-4.15975e-19;0.00135327
0;0.00270653;7.89952e-17;0
5e+10;0.00270653;-4.15975e-19;-0.00135327
1e+11;0.00270653;2.64562e-20;-2.54378e-19
1.5e+11;0.00270653;5.28249e-20;-1.61563e-20
2e+11;0.00270653;1.68214e-19;-1.1199e-19
2.5e+11;0.00270653;1.07122e-19;-7.26447e-20
-2.5e+11;0.00272613;9.009e-20;1.12483e-19
-2e+11;0.00272613;1.13195e-19;6.07778e-20
-1.5e+11;0.00272613;1.48574e-19;2.5446e-19
-1e+11;0.00272613;4.1859e-20;4.93961e-20
-5e+10;0.00272613;-4.52911e-19;0.00136307
0;0.00272613;-9.44108e-17;0
5e+10;0.00272613;-4.52911e-19;-0.00136307
1e+11;0.00272613;4.1859e-20;-4.93961e-20
1.5e+11;0.00272613;1.48574e-19;-2.5446e-19
2e+11;0.00272613;1.13195e-19;-6.07778e-20
2.5e+11;0.00272613;9.009e-20;-1.12483e-19
-2.5e+11;0.00274573;8.80844e-20;1.14958e-19
-2e+11;0.00274573;1.74161e-19;-1.53902e-20
-1.5e+11;0.00274573;1.02899e-19;1.57641e-19
-1e+11;0.00274573;4.21293e-20;1.69243e-19
-5e+10;0.00274573;-4.28066e-19;0.00137287
0;0.00274573;-1.92854e-16;0
5e+10;0.00274573;-4.28066e-19;-0.00137287
1e+11;0.00274573;4.21293e-20;-1.69243e-19
1.5e+11;0.00274573;1.02899e-19;-1.57641e-19
2e+11;0.00274573;1.74161e-19;1.53902e-20
2.5e+11;0.00274573;8.80844e-20;-1.14958e-19
-2.5e+11;0.00276533;1.05656e-19;4.22577e-20
-2e+11;0.00276533;1.28035e-19;7.23619e-20
-1.5e+11;0.00276533;8.30524e-20;1.41954e-19
-1e+11;0.00276533;1.23551e-19;2.96024e-19
-5e+10;0.00276533;-4.21064e-19;0.00138266
0;0.00276533;5.20993e-16;0
5e+10;0.00276533;-4.21064e-19;-0.00138266
1e+11;0.00276533;1.23551e-19;-2.96024e-19
1.5e+11;0.00276533;8.30524e-20;-1.41954e-19
2e+11;0.00276533;1.28035e-19;-7.23619e-20
2.5e+11;0.00276533;1.05656e-19;-4.22577e-20
-2.5e+11;0.00278493;1.99033e-19;1.89176e-19
-2e+11;0.00278493;2.40388e-20;1.85665e-19
-1.5e+11;0.00278493;8.51801e-20;1.8107e-19
