"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
-1e+11;0.00196181;-0.000801609;-0.00161346
-5e+10;0.00196181;0.0114017;0.0704001
0;0.00196181;1.39844;0
5e+10;0.00196181;0.0114017;-0.0704001
1e+11;0.00196181;-0.000801609;0.00161346
1.5e+11;0.00196181;0.000157266;-0.000150294
2e+11;0.00196181;3.1809e-05;-1.35154e-05
2.5e+11;0.00196181;-9.68167e-06;-7.34006e-06
-2.5e+11;0.00198141;-1.00559e-05;7.77972e-06
-2e+11;0.00198141;3.32682e-05;1.43745e-05
-1.5e+11;0.00198141;0.000163358;0.000154869
-1e+11;0.00198141;-0.000813436;-0.00165156
-5e+10;0.00198141;0.0115076;0.0711523
0;0.00198141;1.39992;0
5e+10;0.00198141;0.0115076;-0.0711523
1e+11;0.00198141;-0.000813436;0.00165156
1.5e+11;0.00198141;0.000163358;-0.000154869
2e+11;0.00198141;3.32682e-05;-1.43745e-05
2.5e+11;0.00198141;-1.00559e-05;-7.77972e-06
-2.5e+11;0.00200101;-1.04339e-05;8.22734e-06
-2e+11;0.00200101;3.47631e-05;1.5248e-05
-1.5e+11;0.00200101;0.000169609;0.000159535
-1e+11;0.00200101;-0.00082513;-0.0016903
-5e+10;0.00200101;0.011613;0.0719068
0;0.00200101;1.40144;0
5e+10;0.00200101;0.011613;-0.0719068
1e+11;0.00200101;-0.00082513;0.0016903
1.5e+11;0.00200101;0.000169609;-0.000159535
2e+11;0.00200101;3.47631e-05;-1.5248e-05
2.5e+11;0.00200101;-1.04339e-05;-8.22734e-06
-2.5e+11;0.0020206;-1.08204e-05;8.67896e-06
-2e+11;0.0020206;3.629e-05;1.61407e-05
-1.5e+11;0.0020206;0.000176029;0.0001643
-1e+11;0.0020206;-0.000836667;-0.00172971
-5e+10;0.0020206;0.0117181;0.0726637
0;0.0020206;1.40257;0
5e+10;0.0020206;0.0117181;-0.0726637
1e+11;0.0020206;-0.000836667;0.00172971
1.5e+11;0.0020206;0.000176029;-0.0001643
2e+11;0.0020206;3.629e-05;-1.61407e-05
2.5e+11;0.0020206;-1.08204e-05;-8.67896e-06
-2.5e+11;0.0020402;-1.12222e-05;9.12874e-06
-2e+11;0.0020402;3.78432e-05;1.70604e-05
-1.5e+11;0.0020402;0.000182628;0.000169177
-1e+11;0.0020402;-0.000848016;-0.0017698
-5e+10;0.0020402;0.0118228;0.0734231
0;0.0020402;1.40404;0
5e+10;0.0020402;0.0118228;-0.0734231
1e+11;0.0020402;-0.000848016;0.0017698
1.5e+11;0.0020402;0.000182628;-0.000169177
2e+11;0.0020402;3.78432e-05;-1.70604e-05
2.5e+11;0.0020402;-1.12222e-05;-9.12874e-06
-2.5e+11;0.0020598;-1.16502e-05;9.5682e-06
-2e+11;0.0020598;3.94146e-05;1.80194e-05
-1.5e+11;0.0020598;0.000189422;0.00017418
-1e+11;0.0020598;-0.000859136;-0.00181061
-5e+10;0.0020598;0.0119269;0.0741851
0;0.0020598;1.40565;0
5e+10;0.0020598;0.0119269;-0.0741851
1e+11;0.0020598;-0.000859136;0.00181061
1.5e+11;0.0020598;0.000189422;-0.00017418
2e+11;0.0020598;3.94146e-05;-1.80194e-05
2.5e+11;0.0020598;-1.16502e-05;-9.5682e-06
-2.5e+11;0.0020794;-1.21203e-05;9.98487e-06
-2e+11;0.0020794;4.09923e-05;1.90362e-05
-1.5e+11;0.0020794;0.000196434;0.000179334
-1e+11;0.0020794;-0.000869979;-0.00185216
-5e+10;0.0020794;0.0120305;0.0749498
0;0.0020794;1.40727;0
5e+10;0.0020794;0.0120305;-0.0749498
1e+11;0.0020794;-0.000869979;0.00185216
1.5e+11;0.0020794;0.000196434;-0.000179334
2e+11;0.0020794;4.09923e-05;-1.90362e-05
2.5e+11;0.0020794;-1.21203e-05;-9.98487e-06
-2.5e+11;0.002099;-1.26571e-05;1.0354e-05
-2e+11;0.002099;4.25581e-05;2.01371e-05
-1.5e+11;0.002099;0.000203692;0.000184666
-1e+11;0.002099;-0.000880487;-0.00189451
-5e+10;0.002099;0.0121334;0.0757174
0;0.002099;1.40868;0
5e+10;0.002099;0.0121334;-0.0757174
1e+11;0.002099;-0.000880487;0.00189451
1.5e+11;0.002099;0.000203692;-0.000184666
2e+11;0.002099;4.25581e-05;-2.01371e-05
2.5e+11;0.002099;-1.26571e-05;-1.0354e-05
-2.5e+11;0.00211859;-1.32951e-05;1.06345e-05
-2e+11;0.00211859;4.40848e-05;2.13575e-05
-1.5e+11;0.00211859;0.000211231;0.000190216
-1e+11;0.00211859;-0.00089059;-0.00193769
-5e+10;0.00211859;0.0122355;0.076488
0;0.00211859;1.41021;0
5e+10;0.00211859;0.0122355;-0.076488
1e+11;0.00211859;-0.00089059;0.00193769
1.5e+11;0.00211859;0.000211231;-0.000190216
2e+11;0.00211859;4.40848e-05;-2.13575e-05
2.5e+11;0.00211859;-1.32951e-05;-1.06345e-05
-2.5e+11;0.00213819;-1.40828e-05;1.07749e-05
-2e+11;0.00213819;4.5535e-05;2.27487e-05
-1.5e+11;0.00213819;0.000219097;0.000196039
-1e+11;0.00213819;-0.000900198;-0.00198176
-5e+10;0.00213819;0.0123368;0.0772616
0;0.00213819;1.41166;0
5e+10;0.00213819;0.0123368;-0.0772616
1e+11;0.00213819;-0.000900198;0.00198176
1.5e+11;0.00213819;0.000219097;-0.000196039
2e+11;0.00213819;4.5535e-05;-2.27487e-05
2.5e+11;0.00213819;-1.40828e-05;-1.07749e-05
-2.5e+11;0.00215779;-1.50905e-05;1.07158e-05
-2e+11;0.00215779;4.68575e-05;2.43875e-05
-1.5e+11;0.00215779;0.000227357;0.000202217
-1e+11;0.00215779;-0.000909182;-0.00202678
-5e+10;0.00215779;0.0124369;0.0780385
0;0.00215779;1.41317;0
5e+10;0.00215779;0.0124369;-0.0780385
1e+11;0.00215779;-0.000909182;0.00202678
1.5e+11;0.00215779;0.000227357;-0.000202217
2e+11;0.00215779;4.68575e-05;-2.43875e-05
2.5e+11;0.00215779;-1.50905e-05;-1.07158e-05
-2.5e+11;0.00217739;-1.64096e-05;1.03839e-05
-2e+11;0.00217739;4.79869e-05;2.63766e-05
-1.5e+11;0.00217739;0.000236097;0.000208857
-1e+11;0.00217739;-0.000917378;-0.00207285
-5e+10;0.00217739;0.0125357;0.0788187
0;0.00217739;1.41466;0
5e+10;0.00217739;0.0125357;-0.0788187
1e+11;0.00217739;-0.000917378;0.00207285
1.5e+11;0.00217739;0.000236097;-0.000208857
2e+11;0.00217739;4.79869e-05;-2.63766e-05
2.5e+11;0.00217739;-1.64096e-05;-1.03839e-05
-2.5e+11;0.00219699;-1.81543e-05;9.68854e-06
-2e+11;0.00219699;4.88431e-05;2.8847e-05
-1.5e+11;0.00219699;0.000245429;0.000216094
-1e+11;0.00219699;-0.000924579;-0.00212006
-5e+10;0.00219699;0.0126328;0.0796026
0;0.00219699;1.4154;0
5e+10;0.00219699;0.0126328;-0.0796026
1e+11;0.00219699;-0.000924579;0.00212006
1.5e+11;0.00219699;0.000245429;-0.000216094
2e+11;0.00219699;4.88431e-05;-2.8847e-05
2.5e+11;0.00219699;-1.81543e-05;-9.68854e-06
-2.5e+11;0.00221658;-2.04615e-05;8.52334e-06
-2e+11;0.00221658;4.93324e-05;3.19621e-05
-1.5e+11;0.00221658;0.000255495;0.000224093
-1e+11;0.00221658;-0.000930527;-0.00216855
-5e+10;0.00221658;0.0127279;0.0803904
0;0.00221658;1.41694;0
5e+10;0.00221658;0.0127279;-0.0803904
1e+11;0.00221658;-0.000930527;0.00216855
1.5e+11;0.00221658;0.000255495;-0.000224093
2e+11;0.00221658;4.93324e-05;-3.19621e-05
2.5e+11;0.00221658;-2.04615e-05;-8.52334e-06
-2.5e+11;0.00223618;-2.34861e-05;6.77344e-06
-2e+11;0.00223618;4.93525e-05;3.59198e-05
-1.5e+11;0.00223618;0.000266473;0.000233048
-1e+11;0.00223618;-0.000934916;-0.00221849
-5e+10;0.00223618;0.0128204;0.0811822
0;0.00223618;1.41846;0
5e+10;0.00223618;0.0128204;-0.0811822
1e+11;0.00223618;-0.000934916;0.00221849
1.5e+11;0.00223618;0.000266473;-0.000233048
2e+11;0.00223618;4.93525e-05;-3.59198e-05
2.5e+11;0.00223618;-2.34861e-05;-6.77344e-06
-2.5e+11;0.00225578;-2.73925e-05;4.32472e-06
-2e+11;0.00225578;4.88007e-05;4.09488e-05
-1.5e+11;0.00225578;0.000278573;0.000243176
-1e+11;0.00225578;-0.000937394;-0.00227007
-5e+10;0.00225578;0.01291;0.0819785
0;0.00225578;1.41999;0
5e+10;0.00225578;0.01291;-0.0819785
1e+11;0.00225578;-0.000937394;0.00227007
1.5e+11;0.00225578;0.000278573;-0.000243176
2e+11;0.00225578;4.88007e-05;-4.09488e-05
2.5e+11;0.00225578;-2.73925e-05;-4.32472e-06
-2.5e+11;0.00227538;-3.23412e-05;1.07692e-06
-2e+11;0.00227538;4.75854e-05;4.72973e-05
-1.5e+11;0.00227538;0.000292032;0.000254702
-1e+11;0.00227538;-0.000937581;-0.00232351
-5e+10;0.00227538;0.0129959;0.0827797
0;0.00227538;1.42153;0
5e+10;0.00227538;0.0129959;-0.0827797
1e+11;0.00227538;-0.000937581;0.00232351
1.5e+11;0.00227538;0.000292032;-0.000254702
2e+11;0.00227538;4.75854e-05;-4.72973e-05
2.5e+11;0.00227538;-3.23412e-05;-1.07692e-06
-2.5e+11;0.00229498;-3.84701e-05;-3.03776e-06
-2e+11;0.00229498;4.56416e-05;5.5217e-05
-1.5e+11;0.00229498;0.000307105;0.000267838
-1e+11;0.00229498;-0.000935094;-0.00237907
-5e+10;0.00229498;0.0130776;0.0835859
0;0.00229498;1.42166;0
5e+10;0.00229498;0.0130776;-0.0835859
1e+11;0.00229498;-0.000935094;0.00237907
1.5e+11;0.00229498;0.000307105;-0.000267838
2e+11;0.00229498;4.56416e-05;-5.5217e-05
2.5e+11;0.00229498;-3.84701e-05;3.03776e-06
-2.5e+11;0.00231457;-4.58737e-05;-8.03738e-06
-2e+11;0.00231457;4.29458e-05;6.49427e-05
-1.5e+11;0.00231457;0.000324047;0.000282764
-1e+11;0.00231457;-0.000929579;-0.00243698
-5e+10;0.00231457;0.0131544;0.0843977
0;0.00231457;1.42327;0
5e+10;0.00231457;0.0131544;-0.0843977
1e+11;0.00231457;-0.000929579;0.00243698
1.5e+11;0.00231457;0.000324047;-0.000282764
2e+11;0.00231457;4.29458e-05;-6.49427e-05
2.5e+11;0.00231457;-4.58737e-05;8.03738e-06
-2.5e+11;0.00233417;-5.45894e-05;-1.38806e-05
-2e+11;0.00233417;3.95245e-05;7.66713e-05
-1.5e+11;0.00233417;0.000343093;0.000299604
-1e+11;0.00233417;-0.00092074;-0.0024975
-5e+10;0.00233417;0.013226;0.0852153
0;0.00233417;1.42468;0
5e+10;0.00233417;0.013226;-0.0852153
1e+11;0.00233417;-0.00092074;0.0024975
1.5e+11;0.00233417;0.000343093;-0.000299604
2e+11;0.00233417;3.95245e-05;-7.66713e-05
2.5e+11;0.00233417;-5.45894e-05;1.38806e-05
-2.5e+11;0.00235377;-6.45924e-05;-2.04694e-05
-2e+11;0.00235377;3.54521e-05;9.05439e-05
-1.5e+11;0.00235377;0.000364441;0.00031842
-1e+11;0.00235377;-0.000908366;-0.00256082
-5e+10;0.00235377;0.013292;0.086039
0;0.00235377;1.42631;0
5e+10;0.00235377;0.013292;-0.086039
1e+11;0.00235377;-0.000908366;0.00256082
1.5e+11;0.00235377;0.000364441;-0.00031842
2e+11;0.00235377;3.54521e-05;-9.05439e-05
2.5e+11;0.00235377;-6.45924e-05;2.04694e-05
-2.5e+11;0.00237337;-7.58032e-05;-2.76645e-05
-2e+11;0.00237337;3.08396e-05;0.000106637
-1.5e+11;0.00237337;0.000388228;0.000339209
-1e+11;0.00237337;-0.000892341;-0.0026271
-5e+10;0.00237337;0.013352;0.0868689
0;0.00237337;1.42741;0
5e+10;0.00237337;0.013352;-0.0868689
1e+11;0.00237337;-0.000892341;0.0026271
1.5e+11;0.00237337;0.000388228;-0.000339209
2e+11;0.00237337;3.08396e-05;-0.000106637
2.5e+11;0.00237337;-7.58032e-05;2.76645e-05
-2.5e+11;0.00239297;-8.81038e-05;-3.5308e-05
-2e+11;0.00239297;2.58159e-05;0.000124959
-1.5e+11;0.00239297;0.000414527;0.000361912
-1e+11;0.00239297;-0.000872645;-0.00269643
-5e+10;0.00239297;0.0134061;0.0877052
0;0.00239297;1.42881;0
5e+10;0.00239297;0.0134061;-0.0877052
1e+11;0.00239297;-0.000872645;0.00269643
1.5e+11;0.00239297;0.000414527;-0.000361912
2e+11;0.00239297;2.58159e-05;-0.000124959
2.5e+11;0.00239297;-8.81038e-05;3.5308e-05
-2.5e+11;0.00241256;-0.000101356;-4.32466e-05
-2e+11;0.00241256;2.05089e-05;0.000145462
-1.5e+11;0.00241256;0.000443341;0.000386433
-1e+11;0.00241256;-0.000849344;-0.00276886
-5e+10;0.00241256;0.0134543;0.0885478
0;0.00241256;1.43116;0
5e+10;0.00241256;0.0134543;-0.0885478
1e+11;0.00241256;-0.000849344;0.00276886
1.5e+11;0.00241256;0.000443341;-0.000386433
2e+11;0.00241256;2.05089e-05;-0.000145462
2.5e+11;0.00241256;-0.000101356;4.32466e-05
-2.5e+11;0.00243216;-0.00011542;-5.1349e-05
-2e+11;0.00243216;1.50319e-05;0.000168047
-1.5e+11;0.00243216;0.000474613;0.00041265
-1e+11;0.00243216;-0.000822567;-0.00284433
-5e+10;0.00243216;0.0134968;0.0893967
0;0.00243216;1.43264;0
5e+10;0.00243216;0.0134968;-0.0893967
1e+11;0.00243216;-0.000822567;0.00284433
1.5e+11;0.00243216;0.000474613;-0.00041265
2e+11;0.00243216;1.50319e-05;-0.000168047
2.5e+11;0.00243216;-0.00011542;5.1349e-05
-2.5e+11;0.00245176;-0.000130163;-5.95142e-05
-2e+11;0.00245176;9.47476e-06;0.000192584
-1.5e+11;0.00245176;0.000508235;0.000440433
-1e+11;0.00245176;-0.000792484;-0.00292278
-5e+10;0.00245176;0.0135337;0.0902517
0;0.00245176;1.43412;0
5e+10;0.00245176;0.0135337;-0.0902517
1e+11;0.00245176;-0.000792484;0.00292278
1.5e+11;0.00245176;0.000508235;-0.000440433
2e+11;0.00245176;9.47476e-06;-0.000192584
2.5e+11;0.00245176;-0.000130163;5.95142e-05
-2.5e+11;0.00247136;-0.000145464;-6.76729e-05
-2e+11;0.00247136;3.9033e-06;0.000218919
-1.5e+11;0.00247136;0.000544062;0.000469653
-1e+11;0.00247136;-0.000759295;-0.00300409
-5e+10;0.00247136;0.0135655;0.0911128
0;0.00247136;1.43571;0
5e+10;0.00247136;0.0135655;-0.0911128
1e+11;0.00247136;-0.000759295;0.00300409
1.5e+11;0.00247136;0.000544062;-0.000469653
2e+11;0.00247136;3.9033e-06;-0.000218919
2.5e+11;0.00247136;-0.000145464;6.76729e-05
-2.5e+11;0.00249096;-0.000161221;-7.5783e-05
-2e+11;0.00249096;-1.63915e-06;0.000246889
-1.5e+11;0.00249096;0.000581928;0.000500186
-1e+11;0.00249096;-0.000723205;-0.0030881
-5e+10;0.00249096;0.0135923;0.0919796
0;0.00249096;1.43725;0
5e+10;0.00249096;0.0135923;-0.0919796
1e+11;0.00249096;-0.000723205;0.0030881
1.5e+11;0.00249096;0.000581928;-0.000500186
2e+11;0.00249096;-1.63915e-06;-0.000246889
2.5e+11;0.00249096;-0.000161221;7.5783e-05
-2.5e+11;0.00251055;-0.000177341;-8.38231e-05
-2e+11;0.00251055;-7.12711e-06;0.000276326
-1.5e+11;0.00251055;0.000621654;0.000531922
-1e+11;0.00251055;-0.000684414;-0.00317466
-5e+10;0.00251055;0.0136146;0.092852
0;0.00251055;1.43921;0
5e+10;0.00251055;0.0136146;-0.092852
1e+11;0.00251055;-0.000684414;0.00317466
1.5e+11;0.00251055;0.000621654;-0.000531922
2e+11;0.00251055;-7.12711e-06;-0.000276326
2.5e+11;0.00251055;-0.000177341;8.38231e-05
-2.5e+11;0.00253015;-0.000193742;-9.17857e-05
-2e+11;0.00253015;-1.25484e-05;0.000307065
-1.5e+11;0.00253015;0.00066306;0.000564759
-1e+11;0.00253015;-0.000643114;-0.00326361
-5e+10;0.00253015;0.0136325;0.0937298
0;0.00253015;1.44074;0
5e+10;0.00253015;0.0136325;-0.0937298
1e+11;0.00253015;-0.000643114;0.00326361
1.5e+11;0.00253015;0.00066306;-0.000564759
2e+11;0.00253015;-1.25484e-05;-0.000307065
2.5e+11;0.00253015;-0.000193742;9.17857e-05
-2.5e+11;0.00254975;-0.000210346;-9.96693e-05
-2e+11;0.00254975;-1.78996e-05;0.000338941
-1.5e+11;0.00254975;0.000705961;0.000598611
-1e+11;0.00254975;-0.000599475;-0.00335479
-5e+10;0.00254975;0.0136465;0.0946128
0;0.00254975;1.44228;0
5e+10;0.00254975;0.0136465;-0.0946128
1e+11;0.00254975;-0.000599475;0.00335479
1.5e+11;0.00254975;0.000705961;-0.000598611
2e+11;0.00254975;-1.78996e-05;-0.000338941
2.5e+11;0.00254975;-0.000210346;9.96693e-05
-2.5e+11;0.00256935;-0.000227074;-0.000107473
-2e+11;0.00256935;-2.31828e-05;0.000371791
-1.5e+11;0.00256935;0.000750179;0.000633401
-1e+11;0.00256935;-0.00055365;-0.00344803
-5e+10;0.00256935;0.0136566;0.0955008
0;0.00256935;1.4436;0
5e+10;0.00256935;0.0136566;-0.0955008
1e+11;0.00256935;-0.00055365;0.00344803
1.5e+11;0.00256935;0.000750179;-0.000633401
2e+11;0.00256935;-2.31828e-05;-0.000371791
2.5e+11;0.00256935;-0.000227074;0.000107473
-2.5e+11;0.00258895;-0.000243841;-0.000115191
-2e+11;0.00258895;-2.84022e-05;0.000405452
-1.5e+11;0.00258895;0.000795532;0.000669066
-1e+11;0.00258895;-0.000505768;-0.00354317
-5e+10;0.00258895;0.0136631;0.0963937
0;0.00258895;1.44159;0
5e+10;0.00258895;0.0136631;-0.0963937
1e+11;0.00258895;-0.000505768;0.00354317
1.5e+11;0.00258895;0.000795532;-0.000669066
2e+11;0.00258895;-2.84022e-05;-0.000405452
2.5e+11;0.00258895;-0.000243841;0.000115191
-2.5e+11;0.00260854;-0.00026055;-0.000122804
-2e+11;0.00260854;-3.3562e-05;0.000439752
-1.5e+11;0.00260854;0.000841836;0.000705553
-1e+11;0.00260854;-0.000455932;-0.00364005
-5e+10;0.00260854;0.0136661;0.0972913
0;0.00260854;1.44273;0
5e+10;0.00260854;0.0136661;-0.0972913
1e+11;0.00260854;-0.000455932;0.00364005
1.5e+11;0.00260854;0.000841836;-0.000705553
2e+11;0.00260854;-3.3562e-05;-0.000439752
2.5e+11;0.00260854;-0.00026055;0.000122804
-2.5e+11;0.00262814;-0.00027708;-0.000130272
-2e+11;0.00262814;-3.86599e-05;0.000474507
-1.5e+11;0.00262814;0.000888902;0.000742814
-1e+11;0.00262814;-0.000404228;-0.0037385
-5e+10;0.00262814;0.0136657;0.0981935
0;0.00262814;1.44424;0
5e+10;0.00262814;0.0136657;-0.0981935
1e+11;0.00262814;-0.000404228;0.0037385
1.5e+11;0.00262814;0.000888902;-0.000742814
2e+11;0.00262814;-3.86599e-05;-0.000474507
2.5e+11;0.00262814;-0.00027708;0.000130272
-2.5e+11;0.00264774;-0.000293286;-0.000137513
-2e+11;0.00264774;-4.36789e-05;0.000509508
-1.5e+11;0.00264774;0.00093652;0.000780799
-1e+11;0.00264774;-0.000350729;-0.00383833
-5e+10;0.00264774;0.0136619;0.0991
0;0.00264774;1.44579;0
5e+10;0.00264774;0.0136619;-0.0991
1e+11;0.00264774;-0.000350729;0.00383833
1.5e+11;0.00264774;0.00093652;-0.000780799
2e+11;0.00264774;-4.36789e-05;-0.000509508
2.5e+11;0.00264774;-0.000293286;0.000137513
-2.5e+11;0.00266734;-0.00030898;-0.00014441
-2e+11;0.00266734;-4.8592e-05;0.000544517
-1.5e+11;0.00266734;0.000984459;0.000819465
-1e+11;0.00266734;-0.000295482;-0.00393934
-5e+10;0.00266734;0.0136548;0.100011
0;0.00266734;1.4472;0
5e+10;0.00266734;0.0136548;-0.100011
1e+11;0.00266734;-0.000295482;0.00393934
1.5e+11;0.00266734;0.000984459;-0.000819465
2e+11;0.00266734;-4.8592e-05;-0.000544517
2.5e+11;0.00266734;-0.00030898;0.00014441
-2.5e+11;0.00268694;-0.000323919;-0.000150797
-2e+11;0.00268694;-5.33613e-05;0.000579244
-1.5e+11;0.00268694;0.00103245;0.000858774
-1e+11;0.00268694;-0.000238509;-0.00404128
-5e+10;0.00268694;0.0136443;0.100925
0;0.00268694;1.44826;0
5e+10;0.00268694;0.0136443;-0.100925
1e+11;0.00268694;-0.000238509;0.00404128
1.5e+11;0.00268694;0.00103245;-0.000858774
2e+11;0.00268694;-5.33613e-05;-0.000579244
2.5e+11;0.00268694;-0.000323919;0.000150797
-2.5e+11;0.00270653;-0.000337799;-0.000156455
-2e+11;0.00270653;-5.79354e-05;0.000613348
-1.5e+11;0.00270653;0.00108018;0.000898692
-1e+11;0.00270653;-0.000179804;-0.00414389
-5e+10;0.00270653;0.0136301;0.101844
0;0.00270653;1.44954;0
5e+10;0.00270653;0.0136301;-0.101844
1e+11;0.00270653;-0.000179804;0.00414389
1.5e+11;0.00270653;0.00108018;-0.000898692
2e+11;0.00270653;-5.79354e-05;-0.000613348
2.5e+11;0.00270653;-0.000337799;0.000156455
-2.5e+11;0.00272613;-0.00035025;-0.000161105
-2e+11;0.00272613;-6.22487e-05;0.000646423
-1.5e+11;0.00272613;0.0011273;0.00093919
-1e+11;0.00272613;-0.000119332;-0.00424684
-5e+10;0.00272613;0.0136121;0.102765
0;0.00272613;1.45137;0
5e+10;0.00272613;0.0136121;-0.102765
1e+11;0.00272613;-0.000119332;0.00424684
1.5e+11;0.00272613;0.0011273;-0.00093919
2e+11;0.00272613;-6.22487e-05;-0.000646423
2.5e+11;0.00272613;-0.00035025;0.000161105
-2.5e+11;0.00274573;-0.000360836;-0.000164413
-2e+11;0.00274573;-6.62222e-05;0.000678009
-1.5e+11;0.00274573;0.00117339;0.000980242
-1e+11;0.00274573;-5.70362e-05;-0.00434977
-5e+10;0.00274573;0.01359;0.10369
0;0.00274573;1.45281;0
5e+10;0.00274573;0.01359;-0.10369
1e+11;0.00274573;-5.70362e-05;0.00434977
1.5e+11;0.00274573;0.00117339;-0.000980242
2e+11;0.00274573;-6.62222e-05;-0.000678009
2.5e+11;0.00274573;-0.000360836;0.000164413
-2.5e+11;0.00276533;-0.000369084;-0.000166007
-2e+11;0.00276533;-6.9768e-05;0.000707607
-1.5e+11;0.00276533;0.00121802;0.00102182
-1e+11;0.00276533;7.15486e-06;-0.0044523
-5e+10;0.00276533;0.0135633;0.104618
0;0.00276533;1.45423;0
5e+10;0.00276533;0.0135633;-0.104618
1e+11;0.00276533;7.15486e-06;0.0044523
1.5e+11;0.00276533;0.00121802;-0.00102182
2e+11;0.00276533;-6.9768e-05;-0.000707607
2.5e+11;0.00276533;-0.000369084;0.000166007
-2.5e+11;0.00278493;-0.000374516;-0.000165502
-2e+11;0.00278493;-7.27965e-05;0.000734722
-1.5e+11;0.00278493;0.00126076;0.00106391
-1e+11;0.00278493;7.33149e-05;-0.00455405
-5e+10;0.00278493;0.0135318;0.105547
0;0.00278493;1.45596;0
5e+10;0.00278493;0.0135318;-0.105547
1e+11;0.00278493;7.33149e-05;0.00455405
1.5e+11;0.00278493;0.00126076;-0.00106391
2e+11;0.00278493;-7.27965e-05;-0.000734722
2.5e+11;0.00278493;-0.000374516;0.000165502
-2.5e+11;0.00280452;-0.000376707;-0.000162549
-2e+11;0.00280452;-7.52268e-05;0.000758906
-1.5e+11;0.00280452;0.00130123;0.00110648
-1e+11;0.00280452;0.000141504;-0.00465467
-5e+10;0.00280452;0.0134951;0.106479
0;0.00280452;1.4574;0
5e+10;0.00280452;0.0134951;-0.106479
1e+11;0.00280452;0.000141504;0.00465467
1.5e+11;0.00280452;0.00130123;-0.00110648
2e+11;0.00280452;-7.52268e-05;-0.000758906
2.5e+11;0.00280452;-0.000376707;0.000162549
-2.5e+11;0.00282412;-0.00037533;-0.000156872
-2e+11;0.00282412;-7.69981e-05;0.000779809
-1.5e+11;0.00282412;0.00133912;0.00114949
-1e+11;0.00282412;0.000211752;-0.0047539
-5e+10;0.00282412;0.0134529;0.107412
0;0.00282412;1.45896;0
5e+10;0.00282412;0.0134529;-0.107412
1e+11;0.00282412;0.000211752;0.0047539
1.5e+11;0.00282412;0.00133912;-0.00114949
2e+11;0.00282412;-7.69981e-05;-0.000779809
2.5e+11;0.00282412;-0.00037533;0.000156872
-2.5e+11;0.00284372;-0.000370194;-0.000148301
-2e+11;0.00284372;-7.80764e-05;0.000797215
-1.5e+11;0.00284372;0.00137424;0.00119293
-1e+11;0.00284372;0.000284052;-0.00485155
-5e+10;0.00284372;0.0134052;0.108347
0;0.00284372;1.46001;0
5e+10;0.00284372;0.0134052;-0.108347
1e+11;0.00284372;0.000284052;0.00485155
1.5e+11;0.00284372;0.00137424;-0.00119293
2e+11;0.00284372;-7.80764e-05;-0.000797215
2.5e+11;0.00284372;-0.000370194;0.000148301
-2.5e+11;0.00286332;-0.000361258;-0.000136781
-2e+11;0.00286332;-7.84583e-05;0.000811052
-1.5e+11;0.00286332;0.00140651;0.00123676
-1e+11;0.00286332;0.000358358;-0.00494756
-5e+10;0.00286332;0.013352;0.109283
0;0.00286332;1.46145;0
5e+10;0.00286332;0.013352;-0.109283
1e+11;0.00286332;0.000358358;0.00494756
1.5e+11;0.00286332;0.00140651;-0.00123676
2e+11;0.00286332;-7.84583e-05;-0.000811052
2.5e+11;0.00286332;-0.000361258;0.000136781
-2.5e+11;0.00288292;-0.000348611;-0.000122367
-2e+11;0.00288292;-7.81676e-05;0.00082137
-1.5e+11;0.00288292;0.00143598;0.00128095
-1e+11;0.00288292;0.000434588;-0.00504196
-5e+10;0.00288292;0.0132934;0.11022
0;0.00288292;1.46316;0
5e+10;0.00288292;0.0132934;-0.11022
1e+11;0.00288292;0.000434588;0.00504196
1.5e+11;0.00288292;0.00143598;-0.00128095
2e+11;0.00288292;-7.81676e-05;-0.00082137
2.5e+11;0.00288292;-0.000348611;0.000122367
-2.5e+11;0.00290251;-0.000332441;-0.000105198
-2e+11;0.00290251;-7.72498e-05;0.000828321
-1.5e+11;0.00290251;0.00146276;0.00132546
-1e+11;0.00290251;0.000512636;-0.00513485
-5e+10;0.00290251;0.0132297;0.111158
0;0.00290251;1.46426;0
5e+10;0.00290251;0.0132297;-0.111158
1e+11;0.00290251;0.000512636;0.00513485
1.5e+11;0.00290251;0.00146276;-0.00132546
2e+11;0.00290251;-7.72498e-05;-0.000828321
2.5e+11;0.00290251;-0.000332441;0.000105198
-2.5e+11;0.00292211;-0.000313004;-8.54696e-05
-2e+11;0.00292211;-7.57648e-05;0.000832112
-1.5e+11;0.00292211;0.00148701;0.00137028
-1e+11;0.00292211;0.000592385;-0.00522639
-5e+10;0.00292211;0.0131612;0.112097
0;0.00292211;1.46563;0
5e+10;0.00292211;0.0131612;-0.112097
1e+11;0.00292211;0.000592385;0.00522639
1.5e+11;0.00292211;0.00148701;-0.00137028
2e+11;0.00292211;-7.57648e-05;-0.000832112
2.5e+11;0.00292211;-0.000313004;8.54696e-05
-2.5e+11;0.00294171;-0.000290585;-6.341e-05
-2e+11;0.00294171;-7.37801e-05;0.00083298
-1.5e+11;0.00294171;0.00150892;0.00141536
-1e+11;0.00294171;0.000673709;-0.00531675
-5e+10;0.00294171;0.0130882;0.113038
0;0.00294171;1.46702;0
5e+10;0.00294171;0.0130882;-0.113038
1e+11;0.00294171;0.000673709;0.00531675
1.5e+11;0.00294171;0.00150892;-0.00141536
