"FREQ";"Y";"r xyce/V(VOUT)";"i xyce/V(VOUT)"
2e+11;0.00194221;-0.0003055;0.000108993
2.5e+11;0.00194221;-1.16876e-05;8.26298e-05
-2.5e+11;0.00196181;-1.24448e-05;-8.70101e-05
-2e+11;0.00196181;-0.000321554;-0.000115409
-1.5e+11;0.00196181;-0.00124372;0.000848373
-1e+11;0.00196181;0.000636124;0.00797856
-5e+10;0.00196181;-0.257839;-0.151144
0;0.00196181;3.81427e-18;0
5e+10;0.00196181;-0.257839;0.151144
1e+11;0.00196181;0.000636124;-0.00797856
1.5e+11;0.00196181;-0.00124372;-0.000848373
2e+11;0.00196181;-0.000321554;0.000115409
2.5e+11;0.00196181;-1.24448e-05;8.70101e-05
-2.5e+11;0.00198141;-1.31482e-05;-9.15417e-05
-2e+11;0.00198141;-0.000338103;-0.0001222
-1.5e+11;0.00198141;-0.00129671;0.000880819
-1e+11;0.00198141;0.000645587;0.00820208
-5e+10;0.00198141;-0.260321;-0.152737
0;0.00198141;-8.39796e-20;0
5e+10;0.00198141;-0.260321;0.152737
1e+11;0.00198141;0.000645587;-0.00820208
1.5e+11;0.00198141;-0.00129671;-0.000880819
2e+11;0.00198141;-0.000338103;0.0001222
2.5e+11;0.00198141;-1.31482e-05;9.15417e-05
-2.5e+11;0.00200101;-1.37632e-05;-9.62568e-05
-2e+11;0.00200101;-0.000355184;-0.000129429
-1.5e+11;0.00200101;-0.00135168;0.000914072
-1e+11;0.00200101;0.000654584;0.00843133
-5e+10;0.00200101;-0.262799;-0.154334
0;0.00200101;2.73918e-20;0
5e+10;0.00200101;-0.262799;0.154334
1e+11;0.00200101;0.000654584;-0.00843133
1.5e+11;0.00200101;-0.00135168;-0.000914072
2e+11;0.00200101;-0.000355184;0.000129429
2.5e+11;0.00200101;-1.37632e-05;9.62568e-05
-2.5e+11;0.0020206;-1.42424e-05;-0.000101202
-2e+11;0.0020206;-0.00037285;-0.000137186
-1.5e+11;0.0020206;-0.00140882;0.000948161
-1e+11;0.0020206;0.000663015;0.00866661
-5e+10;0.0020206;-0.265272;-0.155935
0;0.0020206;-1.91454e-20;0
5e+10;0.0020206;-0.265272;0.155935
1e+11;0.0020206;0.000663015;-0.00866661
1.5e+11;0.0020206;-0.00140882;-0.000948161
2e+11;0.0020206;-0.00037285;0.000137186
2.5e+11;0.0020206;-1.42424e-05;0.000101202
-2.5e+11;0.0020402;-1.45215e-05;-0.000106447
-2e+11;0.0020402;-0.000391179;-0.000145591
-1.5e+11;0.0020402;-0.00146835;0.000983131
-1e+11;0.0020402;0.000670762;0.00890834
-5e+10;0.0020402;-0.26774;-0.15754
0;0.0020402;-7.73462e-21;0
5e+10;0.0020402;-0.26774;0.15754
1e+11;0.0020402;0.000670762;-0.00890834
1.5e+11;0.0020402;-0.00146835;-0.000983131
2e+11;0.0020402;-0.000391179;0.000145591
2.5e+11;0.0020402;-1.45215e-05;0.000106447
-2.5e+11;0.0020598;-1.45127e-05;-0.000112086
-2e+11;0.0020598;-0.000410284;-0.000154804
-1.5e+11;0.0020598;-0.00153061;0.00101904
-1e+11;0.0020598;0.000677672;0.00915702
-5e+10;0.0020598;-0.270202;-0.15915
0;0.0020598;2.5455e-21;0
5e+10;0.0020598;-0.270202;0.15915
1e+11;0.0020598;0.000677672;-0.00915702
1.5e+11;0.0020598;-0.00153061;-0.00101904
2e+11;0.0020598;-0.000410284;0.000154804
2.5e+11;0.0020598;-1.45127e-05;0.000112086
-2.5e+11;0.0020794;-1.40977e-05;-0.000118254
-2e+11;0.0020794;-0.000430319;-0.000165039
-1.5e+11;0.0020794;-0.00159599;0.00105598
-1e+11;0.0020794;0.000683559;0.0094133
-5e+10;0.0020794;-0.272658;-0.160764
0;0.0020794;8.76758e-21;0
5e+10;0.0020794;-0.272658;0.160764
1e+11;0.0020794;0.000683559;-0.0094133
1.5e+11;0.0020794;-0.00159599;-0.00105598
2e+11;0.0020794;-0.000430319;0.000165039
2.5e+11;0.0020794;-1.40977e-05;0.000118254
-2.5e+11;0.002099;-1.31462e-05;-0.000125133
-2e+11;0.002099;-0.000451518;-0.00017654
-1.5e+11;0.002099;-0.001665;0.00109411
-1e+11;0.002099;0.000688257;0.00967793
-5e+10;0.002099;-0.275107;-0.162382
0;0.002099;7.64379e-21;0
5e+10;0.002099;-0.275107;0.162382
1e+11;0.002099;0.000688257;-0.00967793
1.5e+11;0.002099;-0.001665;-0.00109411
2e+11;0.002099;-0.000451518;0.00017654
2.5e+11;0.002099;-1.31462e-05;0.000125133
-2.5e+11;0.00211859;-1.15214e-05;-0.000132951
-2e+11;0.00211859;-0.000474206;-0.00018958
-1.5e+11;0.00211859;-0.00173822;0.0011337
-1e+11;0.00211859;0.00069162;0.00995183
-5e+10;0.00211859;-0.277547;-0.164005
0;0.00211859;-3.4266e-17;0
5e+10;0.00211859;-0.277547;0.164005
1e+11;0.00211859;0.00069162;-0.00995183
1.5e+11;0.00211859;-0.00173822;-0.0011337
2e+11;0.00211859;-0.000474206;0.00018958
2.5e+11;0.00211859;-1.15214e-05;0.000132951
-2.5e+11;0.00213819;-9.00733e-06;-0.000142029
-2e+11;0.00213819;-0.000498799;-0.000204553
-1.5e+11;0.00213819;-0.00181644;0.00117503
-1e+11;0.00213819;0.000693428;0.0102362
-5e+10;0.00213819;-0.279977;-0.165632
0;0.00213819;-5.00696e-17;0
5e+10;0.00213819;-0.279977;0.165632
1e+11;0.00213819;0.000693428;-0.0102362
1.5e+11;0.00213819;-0.00181644;-0.00117503
2e+11;0.00213819;-0.000498799;0.000204553
2.5e+11;0.00213819;-9.00733e-06;0.000142029
-2.5e+11;0.00215779;-5.23231e-06;-0.000152825
-2e+11;0.00215779;-0.000525803;-0.000222064
-1.5e+11;0.00215779;-0.00190071;0.00121844
-1e+11;0.00215779;0.000693336;0.0105324
-5e+10;0.00215779;-0.282395;-0.167264
0;0.00215779;-5.94997e-17;0
5e+10;0.00215779;-0.282395;0.167264
1e+11;0.00215779;0.000693336;-0.0105324
1.5e+11;0.00215779;-0.00190071;-0.00121844
2e+11;0.00215779;-0.000525803;0.000222064
2.5e+11;0.00215779;-5.23231e-06;0.000152825
-2.5e+11;0.00217739;2.93061e-07;-0.000165937
-2e+11;0.00217739;-0.000555876;-0.000242902
-1.5e+11;0.00217739;-0.00199237;0.00126431
-1e+11;0.00217739;0.000690886;0.0108423
-5e+10;0.00217739;-0.2848;-0.168899
0;0.00217739;-4.25432e-17;0
5e+10;0.00217739;-0.2848;0.168899
1e+11;0.00217739;0.000690886;-0.0108423
1.5e+11;0.00217739;-0.00199237;-0.00126431
2e+11;0.00217739;-0.000555876;0.000242902
2.5e+11;0.00217739;2.93061e-07;0.000165937
-2.5e+11;0.00219699;8.16639e-06;-0.000182119
-2e+11;0.00219699;-0.000589874;-0.000268056
-1.5e+11;0.00219699;-0.00209316;0.00131318
-1e+11;0.00219699;0.000685511;0.0111683
-5e+10;0.00219699;-0.287187;-0.170539
0;0.00219699;5.74402e-17;0
5e+10;0.00219699;-0.287187;0.170539
1e+11;0.00219699;0.000685511;-0.0111683
1.5e+11;0.00219699;-0.00209316;-0.00131318
2e+11;0.00219699;-0.000589874;0.000268056
2.5e+11;0.00219699;8.16639e-06;0.000182119
-2.5e+11;0.00221658;1.90829e-05;-0.000202286
-2e+11;0.00221658;-0.000628885;-0.000298712
-1.5e+11;0.00221658;-0.00220523;0.00136574
-1e+11;0.00221658;0.000676529;0.0115132
-5e+10;0.00221658;-0.289553;-0.172182
0;0.00221658;2.25357e-15;0
5e+10;0.00221658;-0.289553;0.172182
1e+11;0.00221658;0.000676529;-0.0115132
1.5e+11;0.00221658;-0.00220523;-0.00136574
2e+11;0.00221658;-0.000628885;0.000298712
2.5e+11;0.00221658;1.90829e-05;0.000202286
-2.5e+11;0.00223618;3.37786e-05;-0.000227498
-2e+11;0.00223618;-0.000674263;-0.000336219
-1.5e+11;0.00223618;-0.00233111;0.00142289
-1e+11;0.00223618;0.000663141;0.0118806
-5e+10;0.00223618;-0.291895;-0.173829
0;0.00223618;-1.68576e-15;0
5e+10;0.00223618;-0.291895;0.173829
1e+11;0.00223618;0.000663141;-0.0118806
1.5e+11;0.00223618;-0.00233111;-0.00142289
2e+11;0.00223618;-0.000674263;0.000336219
2.5e+11;0.00223618;3.37786e-05;0.000227498
-2.5e+11;0.00225578;5.2964e-05;-0.000258907
-2e+11;0.00225578;-0.000727618;-0.000382007
-1.5e+11;0.00225578;-0.00247374;0.00148575
-1e+11;0.00225578;0.000644483;0.0122745
-5e+10;0.00225578;-0.294206;-0.175478
0;0.00225578;-1.67533e-16;0
5e+10;0.00225578;-0.294206;0.175478
1e+11;0.00225578;0.000644483;-0.0122745
1.5e+11;0.00225578;-0.00247374;-0.00148575
2e+11;0.00225578;-0.000727618;0.000382007
2.5e+11;0.00225578;5.2964e-05;0.000258907
-2.5e+11;0.00227538;7.72318e-05;-0.000297669
-2e+11;0.00227538;-0.000790756;-0.000437453
-1.5e+11;0.00227538;-0.00263619;0.00155569
-1e+11;0.00227538;0.00061972;0.0126993
-5e+10;0.00227538;-0.296481;-0.17713
0;0.00227538;4.94213e-17;0
5e+10;0.00227538;-0.296481;0.17713
1e+11;0.00227538;0.00061972;-0.0126993
1.5e+11;0.00227538;-0.00263619;-0.00155569
2e+11;0.00227538;-0.000790756;0.000437453
2.5e+11;0.00227538;7.72318e-05;0.000297669
-2.5e+11;0.00229498;0.00010693;-0.000344825
-2e+11;0.00229498;-0.000865591;-0.000503706
-1.5e+11;0.00229498;-0.00282152;0.00163428
-1e+11;0.00229498;0.000588148;0.0131596
-5e+10;0.00229498;-0.298714;-0.178784
0;0.00229498;-3.54461e-16;0
5e+10;0.00229498;-0.298714;0.178784
1e+11;0.00229498;0.000588148;-0.0131596
1.5e+11;0.00229498;-0.00282152;-0.00163428
2e+11;0.00229498;-0.000865591;0.000503706
2.5e+11;0.00229498;0.00010693;0.000344825
-2.5e+11;0.00231457;0.000142048;-0.000401167
-2e+11;0.00231457;-0.000954011;-0.000581509
-1.5e+11;0.00231457;-0.00303244;0.00172323
-1e+11;0.00231457;0.000549295;0.0136597
-5e+10;0.00231457;-0.300899;-0.18044
0;0.00231457;-6.81742e-16;0
5e+10;0.00231457;-0.300899;0.18044
1e+11;0.00231457;0.000549295;-0.0136597
1.5e+11;0.00231457;-0.00303244;-0.00172323
2e+11;0.00231457;-0.000954011;0.000581509
2.5e+11;0.00231457;0.000142048;0.000401167
-2.5e+11;0.00233417;0.000182158;-0.000467134
-2e+11;0.00233417;-0.00105772;-0.000671073
-1.5e+11;0.00233417;-0.00327106;0.00182432
-1e+11;0.00233417;0.000502992;0.0142033
-5e+10;0.00233417;-0.303033;-0.182098
0;0.00233417;-6.42671e-16;0
5e+10;0.00233417;-0.303033;0.182098
1e+11;0.00233417;0.000502992;-0.0142033
1.5e+11;0.00233417;-0.00327106;-0.00182432
2e+11;0.00233417;-0.00105772;0.000671073
2.5e+11;0.00233417;0.000182158;0.000467134
-2.5e+11;0.00235377;0.000226445;-0.000542768
-2e+11;0.00235377;-0.00117811;-0.00077205
-1.5e+11;0.00235377;-0.00353873;0.00193917
-1e+11;0.00235377;0.000449379;0.0147934
-5e+10;0.00235377;-0.30511;-0.183757
0;0.00235377;3.53549e-15;0
5e+10;0.00235377;-0.30511;0.183757
1e+11;0.00235377;0.000449379;-0.0147934
1.5e+11;0.00235377;-0.00353873;-0.00193917
2e+11;0.00235377;-0.00117811;0.00077205
2.5e+11;0.00235377;0.000226445;0.000542768
-2.5e+11;0.00237337;0.000273822;-0.000627737
-2e+11;0.00237337;-0.00131608;-0.000883617
-1.5e+11;0.00237337;-0.00383593;0.00206915
-1e+11;0.00237337;0.00038885;0.0154317
-5e+10;0.00237337;-0.307129;-0.185419
0;0.00237337;-1.23494e-15;0
5e+10;0.00237337;-0.307129;0.185419
1e+11;0.00237337;0.00038885;-0.0154317
1.5e+11;0.00237337;-0.00383593;-0.00206915
2e+11;0.00237337;-0.00131608;0.000883617
2.5e+11;0.00237337;0.000273822;0.000627737
-2.5e+11;0.00239297;0.00032309;-0.000721422
-2e+11;0.00239297;-0.00147206;-0.00100463
-1.5e+11;0.00239297;-0.00416231;0.00221517
-1e+11;0.00239297;0.000321957;0.0161187
-5e+10;0.00239297;-0.309088;-0.187084
0;0.00239297;5.52559e-15;0
5e+10;0.00239297;-0.309088;0.187084
1e+11;0.00239297;0.000321957;-0.0161187
1.5e+11;0.00239297;-0.00416231;-0.00221517
2e+11;0.00239297;-0.00147206;0.00100463
2.5e+11;0.00239297;0.00032309;0.000721422
-2.5e+11;0.00241256;0.000373104;-0.000823017
-2e+11;0.00241256;-0.00164593;-0.00113382
-1.5e+11;0.00241256;-0.00451691;0.00237766
-1e+11;0.00241256;0.000249297;0.0168539
-5e+10;0.00241256;-0.310989;-0.188751
0;0.00241256;-9.22495e-15;0
5e+10;0.00241256;-0.310989;0.188751
1e+11;0.00241256;0.000249297;-0.0168539
1.5e+11;0.00241256;-0.00451691;-0.00237766
2e+11;0.00241256;-0.00164593;0.00113382
2.5e+11;0.00241256;0.000373104;0.000823017
-2.5e+11;0.00243216;0.000422881;-0.000931638
-2e+11;0.00243216;-0.00183714;-0.00126991
-1.5e+11;0.00243216;-0.00489822;0.00255654
-1e+11;0.00243216;0.000171423;0.0176357
-5e+10;0.00243216;-0.312833;-0.190421
0;0.00243216;-1.55339e-15;0
5e+10;0.00243216;-0.312833;0.190421
1e+11;0.00243216;0.000171423;-0.0176357
1.5e+11;0.00243216;-0.00489822;-0.00255654
2e+11;0.00243216;-0.00183714;0.00126991
2.5e+11;0.00243216;0.000422881;0.000931638
-2.5e+11;0.00245176;0.000471661;-0.00104639
-2e+11;0.00245176;-0.00204477;-0.00141175
-1.5e+11;0.00245176;-0.00530448;0.00275128
-1e+11;0.00245176;8.87838e-05;0.0184622
-5e+10;0.00245176;-0.314622;-0.192095
0;0.00245176;3.47272e-14;0
5e+10;0.00245176;-0.314622;0.192095
1e+11;0.00245176;8.87838e-05;-0.0184622
1.5e+11;0.00245176;-0.00530448;-0.00275128
2e+11;0.00245176;-0.00204477;0.00141175
2.5e+11;0.00245176;0.000471661;0.00104639
-2.5e+11;0.00247136;0.000518905;-0.00116643
-2e+11;0.00247136;-0.00226764;-0.00155835
-1.5e+11;0.00247136;-0.00573376;0.002961
-1e+11;0.00247136;1.70082e-06;0.0193306
-5e+10;0.00247136;-0.316359;-0.193773
0;0.00247136;-9.16135e-15;0
5e+10;0.00247136;-0.316359;0.193773
1e+11;0.00247136;1.70082e-06;-0.0193306
1.5e+11;0.00247136;-0.00573376;-0.002961
2e+11;0.00247136;-0.00226764;0.00155835
2.5e+11;0.00247136;0.000518905;0.00116643
-2.5e+11;0.00249096;0.000564264;-0.00129095
-2e+11;0.00249096;-0.00250443;-0.00170887
-1.5e+11;0.00249096;-0.00618409;0.00318457
-1e+11;0.00249096;-8.96397e-05;0.0202381
-5e+10;0.00249096;-0.318048;-0.195455
0;0.00249096;-1.82116e-14;0
5e+10;0.00249096;-0.318048;0.195455
1e+11;0.00249096;-8.96397e-05;-0.0202381
1.5e+11;0.00249096;-0.00618409;-0.00318457
2e+11;0.00249096;-0.00250443;0.00170887
2.5e+11;0.00249096;0.000564264;0.00129095
-2.5e+11;0.00251055;0.000607524;-0.00141921
-2e+11;0.00251055;-0.00275373;-0.00186263
-1.5e+11;0.00251055;-0.00665356;0.00342072
-1e+11;0.00251055;-0.00018518;0.0211821
-5e+10;0.00251055;-0.319693;-0.19714
0;0.00251055;8.32903e-15;0
5e+10;0.00251055;-0.319693;0.19714
1e+11;0.00251055;-0.00018518;-0.0211821
1.5e+11;0.00251055;-0.00665356;-0.00342072
2e+11;0.00251055;-0.00275373;0.00186263
2.5e+11;0.00251055;0.000607524;0.00141921
-2.5e+11;0.00253015;0.000648557;-0.00155051
-2e+11;0.00253015;-0.00301407;-0.00201902
-1.5e+11;0.00253015;-0.00714034;0.00366806
-1e+11;0.00253015;-0.000284986;0.0221596
-5e+10;0.00253015;-0.321295;-0.19883
0;0.00253015;-1.83581e-14;0
5e+10;0.00253015;-0.321295;0.19883
1e+11;0.00253015;-0.000284986;-0.0221596
1.5e+11;0.00253015;-0.00714034;-0.00366806
2e+11;0.00253015;-0.00301407;0.00201902
2.5e+11;0.00253015;0.000648557;0.00155051
-2.5e+11;0.00254975;0.000687268;-0.00168417
-2e+11;0.00254975;-0.00328402;-0.00217753
-1.5e+11;0.00254975;-0.00764273;0.00392517
-1e+11;0.00254975;-0.000389245;0.023168
-5e+10;0.00254975;-0.322859;-0.200524
0;0.00254975;-2.57314e-14;0
5e+10;0.00254975;-0.322859;0.200524
1e+11;0.00254975;-0.000389245;-0.023168
1.5e+11;0.00254975;-0.00764273;-0.00392517
2e+11;0.00254975;-0.00328402;0.00217753
2.5e+11;0.00254975;0.000687268;0.00168417
-2.5e+11;0.00256935;0.000723552;-0.00181949
-2e+11;0.00256935;-0.00356211;-0.00233767
-1.5e+11;0.00256935;-0.00815911;0.0041906
-1e+11;0.00256935;-0.000498277;0.0242048
-5e+10;0.00256935;-0.324387;-0.202221
0;0.00256935;-3.78787e-14;0
5e+10;0.00256935;-0.324387;0.202221
1e+11;0.00256935;-0.000498277;-0.0242048
1.5e+11;0.00256935;-0.00815911;-0.0041906
2e+11;0.00256935;-0.00356211;0.00233767
2.5e+11;0.00256935;0.000723552;0.00181949
-2.5e+11;0.00258895;0.000757251;-0.00195572
-2e+11;0.00258895;-0.00384687;-0.00249895
-1.5e+11;0.00258895;-0.00868799;0.00446285
-1e+11;0.00258895;-0.000612553;0.0252679
-5e+10;0.00258895;-0.325881;-0.203922
0;0.00258895;3.40623e-14;0
5e+10;0.00258895;-0.325881;0.203922
1e+11;0.00258895;-0.000612553;-0.0252679
1.5e+11;0.00258895;-0.00868799;-0.00446285
2e+11;0.00258895;-0.00384687;0.00249895
2.5e+11;0.00258895;0.000757251;0.00195572
-2.5e+11;0.00260854;0.000788109;-0.002092
-2e+11;0.00260854;-0.00413675;-0.00266083
-1.5e+11;0.00260854;-0.00922791;0.00474033
-1e+11;0.00260854;-0.000732732;0.0263549
-5e+10;0.00260854;-0.327344;-0.205626
0;0.00260854;-2.78976e-14;0
5e+10;0.00260854;-0.327344;0.205626
1e+11;0.00260854;-0.000732732;-0.0263549
1.5e+11;0.00260854;-0.00922791;-0.00474033
2e+11;0.00260854;-0.00413675;0.00266083
2.5e+11;0.00260854;0.000788109;0.002092
-2.5e+11;0.00262814;0.000815761;-0.00222738
-2e+11;0.00262814;-0.00443016;-0.00282273
-1.5e+11;0.00262814;-0.0097775;0.00502139
-1e+11;0.00262814;-0.000859659;0.0274641
-5e+10;0.00262814;-0.328776;-0.207332
0;0.00262814;-6.8755e-14;0
5e+10;0.00262814;-0.328776;0.207332
1e+11;0.00262814;-0.000859659;-0.0274641
1.5e+11;0.00262814;-0.0097775;-0.00502139
2e+11;0.00262814;-0.00443016;0.00282273
2.5e+11;0.00262814;0.000815761;0.00222738
-2.5e+11;0.00264774;0.000839709;-0.00236074
-2e+11;0.00264774;-0.00472538;-0.00298395
-1.5e+11;0.00264774;-0.0103354;0.00530427
-1e+11;0.00264774;-0.000994355;0.0285933
-5e+10;0.00264774;-0.33018;-0.209039
0;0.00264774;-4.18497e-15;0
5e+10;0.00264774;-0.33018;0.209039
1e+11;0.00264774;-0.000994355;-0.0285933
1.5e+11;0.00264774;-0.0103354;-0.00530427
2e+11;0.00264774;-0.00472538;0.00298395
2.5e+11;0.00264774;0.000839709;0.00236074
-2.5e+11;0.00266734;0.00085923;-0.00249069
-2e+11;0.00266734;-0.00502048;-0.00314368
-1.5e+11;0.00266734;-0.0109001;0.00558697
-1e+11;0.00266734;-0.00113819;0.029741
-5e+10;0.00266734;-0.331555;-0.210747
0;0.00266734;-1.19316e-14;0
5e+10;0.00266734;-0.331555;0.210747
1e+11;0.00266734;-0.00113819;-0.029741
1.5e+11;0.00266734;-0.0109001;-0.00558697
2e+11;0.00266734;-0.00502048;0.00314368
2.5e+11;0.00266734;0.00085923;0.00249069
-2.5e+11;0.00268694;0.000873309;-0.00261548
-2e+11;0.00268694;-0.00531317;-0.00330083
-1.5e+11;0.00268694;-0.0114702;0.00586712
-1e+11;0.00268694;-0.00129297;0.0309051
-5e+10;0.00268694;-0.332903;-0.212454
0;0.00268694;-4.84845e-14;0
5e+10;0.00268694;-0.332903;0.212454
1e+11;0.00268694;-0.00129297;-0.0309051
1.5e+11;0.00268694;-0.0114702;-0.00586712
2e+11;0.00268694;-0.00531317;0.00330083
2.5e+11;0.00268694;0.000873309;0.00261548
-2.5e+11;0.00270653;0.000880597;-0.00273294
-2e+11;0.00270653;-0.00560077;-0.00345409
-1.5e+11;0.00270653;-0.012044;0.00614194
-1e+11;0.00270653;-0.00146101;0.032084
-5e+10;0.00270653;-0.334223;-0.214158
0;0.00270653;-8.73107e-14;0
5e+10;0.00270653;-0.334223;0.214158
1e+11;0.00270653;-0.00146101;-0.032084
1.5e+11;0.00270653;-0.012044;-0.00614194
2e+11;0.00270653;-0.00560077;0.00345409
2.5e+11;0.00270653;0.000880597;0.00273294
-2.5e+11;0.00272613;0.000879385;-0.00284043
-2e+11;0.00272613;-0.00588014;-0.00360185
-1.5e+11;0.00272613;-0.0126196;0.00640815
-1e+11;0.00272613;-0.00164519;0.0332756
-5e+10;0.00272613;-0.335515;-0.215855
0;0.00272613;1.30356e-13;0
5e+10;0.00272613;-0.335515;0.215855
1e+11;0.00272613;-0.00164519;-0.0332756
1.5e+11;0.00272613;-0.0126196;-0.00640815
2e+11;0.00272613;-0.00588014;0.00360185
2.5e+11;0.00272613;0.000879385;0.00284043
-2.5e+11;0.00274573;0.000867641;-0.00293486
-2e+11;0.00274573;-0.00614771;-0.00374225
-1.5e+11;0.00274573;-0.0131952;0.00666207
-1e+11;0.00274573;-0.00184885;0.0344779
-5e+10;0.00274573;-0.336777;-0.217544
0;0.00274573;-2.20612e-14;0
5e+10;0.00274573;-0.336777;0.217544
1e+11;0.00274573;-0.00184885;-0.0344779
1.5e+11;0.00274573;-0.0131952;-0.00666207
2e+11;0.00274573;-0.00614771;0.00374225
2.5e+11;0.00274573;0.000867641;0.00293486
-2.5e+11;0.00276533;0.000843118;-0.00301292
-2e+11;0.00276533;-0.00639967;-0.00387324
-1.5e+11;0.00276533;-0.0137685;0.00689975
-1e+11;0.00276533;-0.00207565;0.0356888
-5e+10;0.00276533;-0.338009;-0.219221
0;0.00276533;-4.94386e-14;0
5e+10;0.00276533;-0.338009;0.219221
1e+11;0.00276533;-0.00207565;-0.0356888
1.5e+11;0.00276533;-0.0137685;-0.00689975
2e+11;0.00276533;-0.00639967;0.00387324
2.5e+11;0.00276533;0.000843118;0.00301292
-2.5e+11;0.00278493;0.000803558;-0.00307127
-2e+11;0.00278493;-0.00663224;-0.00399278
-1.5e+11;0.00278493;-0.0143374;0.00711727
-1e+11;0.00278493;-0.00232924;0.0369065
-5e+10;0.00278493;-0.339208;-0.220882
0;0.00278493;2.10286e-14;0
5e+10;0.00278493;-0.339208;0.220882
1e+11;0.00278493;-0.00232924;-0.0369065
1.5e+11;0.00278493;-0.0143374;-0.00711727
2e+11;0.00278493;-0.00663224;0.00399278
2.5e+11;0.00278493;0.000803558;0.00307127
-2.5e+11;0.00280452;0.000746954;-0.00310691
-2e+11;0.00280452;-0.00684202;-0.00409902
-1.5e+11;0.00280452;-0.0149002;0.00731113
-1e+11;0.00280452;-0.00261282;0.0381289
-5e+10;0.00280452;-0.340374;-0.222524
0;0.00280452;8.1688e-14;0
5e+10;0.00280452;-0.340374;0.222524
1e+11;0.00280452;-0.00261282;-0.0381289
1.5e+11;0.00280452;-0.0149002;-0.00731113
2e+11;0.00280452;-0.00684202;0.00409902
2.5e+11;0.00280452;0.000746954;0.00310691
-2.5e+11;0.00282412;0.000671813;-0.00311759
-2e+11;0.00282412;-0.00702636;-0.00419053
-1.5e+11;0.00282412;-0.0154552;0.00747865
-1e+11;0.00282412;-0.00292878;0.0393545
-5e+10;0.00282412;-0.341507;-0.224145
0;0.00282412;5.5033e-14;0
5e+10;0.00282412;-0.341507;0.224145
1e+11;0.00282412;-0.00292878;-0.0393545
1.5e+11;0.00282412;-0.0154552;-0.00747865
2e+11;0.00282412;-0.00702636;0.00419053
2.5e+11;0.00282412;0.000671813;0.00311759
-2.5e+11;0.00284372;0.000577339;-0.00310199
-2e+11;0.00284372;-0.00718366;-0.00426648
-1.5e+11;0.00284372;-0.0160013;0.00761823
-1e+11;0.00284372;-0.00327838;0.0405821
-5e+10;0.00284372;-0.342605;-0.225744
0;0.00284372;5.34161e-14;0
5e+10;0.00284372;-0.342605;0.225744
1e+11;0.00284372;-0.00327838;-0.0405821
1.5e+11;0.00284372;-0.0160013;-0.00761823
2e+11;0.00284372;-0.00718366;0.00426648
2.5e+11;0.00284372;0.000577339;0.00310199
-2.5e+11;0.00286332;0.00046349;-0.00305983
-2e+11;0.00286332;-0.00731337;-0.00432662
-1.5e+11;0.00286332;-0.0165379;0.00772943
-1e+11;0.00286332;-0.00366172;0.0418108
-5e+10;0.00286332;-0.343669;-0.22732
0;0.00286332;-2.23005e-14;0
5e+10;0.00286332;-0.343669;0.22732
1e+11;0.00286332;-0.00366172;-0.0418108
1.5e+11;0.00286332;-0.0165379;-0.00772943
2e+11;0.00286332;-0.00731337;0.00432662
2.5e+11;0.00286332;0.00046349;0.00305983
-2.5e+11;0.00288292;0.0003309;-0.00299172
-2e+11;0.00288292;-0.00741591;-0.00437126
-1.5e+11;0.00288292;-0.0170648;0.00781279
-1e+11;0.00288292;-0.0040778;0.0430403
-5e+10;0.00288292;-0.3447;-0.228874
0;0.00288292;-2.9514e-14;0
5e+10;0.00288292;-0.3447;0.228874
1e+11;0.00288292;-0.0040778;-0.0430403
1.5e+11;0.00288292;-0.0170648;-0.00781279
2e+11;0.00288292;-0.00741591;0.00437126
2.5e+11;0.00288292;0.0003309;0.00299172
-2.5e+11;0.00290251;0.00018072;-0.002899
-2e+11;0.00290251;-0.00749239;-0.00440116
-1.5e+11;0.00290251;-0.0175821;0.00786966
-1e+11;0.00290251;-0.00452488;0.0442703
-5e+10;0.00290251;-0.345701;-0.230408
0;0.00290251;9.21135e-15;0
5e+10;0.00290251;-0.345701;0.230408
1e+11;0.00290251;-0.00452488;-0.0442703
1.5e+11;0.00290251;-0.0175821;-0.00786966
2e+11;0.00290251;-0.00749239;0.00440116
2.5e+11;0.00290251;0.00018072;0.002899
-2.5e+11;0.00292211;1.44369e-05;-0.00278341
-2e+11;0.00292211;-0.00754438;-0.00441732
-1.5e+11;0.00292211;-0.0180903;0.00790185
-1e+11;0.00292211;-0.00500067;0.045501
-5e+10;0.00292211;-0.346672;-0.231922
0;0.00292211;5.10091e-14;0
5e+10;0.00292211;-0.346672;0.231922
1e+11;0.00292211;-0.00500067;-0.045501
1.5e+11;0.00292211;-0.0180903;-0.00790185
2e+11;0.00292211;-0.00754438;0.00441732
2.5e+11;0.00292211;1.44369e-05;0.00278341
-2.5e+11;0.00294171;-0.00016629;-0.00264692
-2e+11;0.00294171;-0.00757365;-0.00442086
-1.5e+11;0.00294171;-0.0185898;0.00791139
-1e+11;0.00294171;-0.00550267;0.0467325
-5e+10;0.00294171;-0.347615;-0.23342
0;0.00294171;-3.35944e-14;0
5e+10;0.00294171;-0.347615;0.23342
1e+11;0.00294171;-0.00550267;-0.0467325
1.5e+11;0.00294171;-0.0185898;-0.00791139
2e+11;0.00294171;-0.00757365;0.00442086
2.5e+11;0.00294171;-0.00016629;0.00264692
-2.5e+11;0.00296131;-0.000359772;-0.0024915
-2e+11;0.00296131;-0.00758196;-0.00441295
